0,1,1,-1,0,11,3,4,1
0.02,1,1,-1,0,11,3,4,1
0.04,-2,5,3,-1,-8,-8,4,-1
0.06,1,-4,-4,-6,3,12,1,0
0.08,0,-3,-4,-14,-2,3,-6,-2
0.09999999,-2,2,2,3,6,-4,-18,2
0.12,-2,2,2,3,6,-4,-18,2
0.14,2,1,0,6,0,-13,-12,3
0.16,2,1,0,6,0,-13,-12,3
0.18,-5,-2,-1,4,10,-18,-11,-7
0.2,-2,-3,-3,-1,-7,1,-5,-3
0.22,-1,-1,0,-4,-1,36,7,-3
0.24,5,1,0,2,-3,26,11,-1
0.26,-8,-4,-3,-17,-4,-34,2,-4
0.28,4,0,-2,0,-6,-23,3,2
0.3,4,4,1,4,7,45,-6,3
0.32,-2,1,5,11,28,37,25,3
0.34,-12,-8,-4,-8,-19,-53,-19,-12
0.36,2,0,-1,1,-4,-99,-16,1
0.38,-6,-2,-4,-9,-19,44,7,-4
0.4,0,1,0,-1,-1,93,19,4
0.42,-3,-1,-2,-2,2,-30,17,2
0.44,-1,-1,0,-12,-5,-48,-14,-2
0.46,5,-1,0,7,-10,-107,-24,-3
0.48,-3,-3,-3,-11,-21,84,9,-6
0.5,-12,0,4,-20,-8,-52,-20,-7
0.52,13,4,3,1,9,8,9,3
0.54,-2,-3,-3,-10,-10,86,1,-2
0.56,5,2,0,11,9,96,2,7
0.58,3,-1,0,-7,8,-66,24,9
0.6,4,4,7,2,38,-5,35,10
0.62,4,4,7,2,38,-5,35,10
0.64,-5,-1,-1,-2,18,-10,1,-10
0.66,-3,-1,-3,9,4,31,14,0
0.68,4,2,0,0,-10,-45,-1,2
0.7,-2,-2,-3,-3,12,30,13,3
0.72,-1,-5,-5,-6,0,-16,23,0
0.74,-6,-5,-5,0,-8,-20,-17,-9
0.76,0,-1,-1,1,12,-35,14,1
0.78,6,1,2,1,11,98,24,10
0.8,6,1,2,1,11,98,24,10
0.82,-3,-3,-1,1,-14,52,19,1
0.84,6,1,2,-12,-13,14,-3,5
0.86,-4,-1,-3,-4,2,-78,-26,-8
0.88,-1,-5,-5,-11,-7,-41,-15,-5
0.9,-1,0,1,1,-4,-32,-10,-6
0.92,-10,-5,-4,5,5,79,6,-10
0.94,6,4,3,-5,13,92,9,5
0.96,-2,0,-3,15,11,-11,1,-5
0.98,-8,-6,-5,0,4,23,1,-2
1,2,-3,-4,11,9,-9,4,0
1.02,2,1,4,-5,1,-8,-16,-1
1.04,1,-2,1,12,-7,-50,-6,3
1.06,2,2,-1,-10,-13,14,-5,-1
1.08,1,1,2,-8,12,-32,19,-1
1.1,1,-1,-2,0,7,20,2,0
1.12,1,-1,-2,0,7,20,2,0
1.14,4,1,1,-6,-10,-32,6,3
1.16,-3,0,0,6,8,-5,-8,2
1.18,-1,-3,-6,0,-7,-8,-14,-4
1.2,-7,-2,-5,4,11,86,11,-1
1.22,0,0,4,-11,-8,3,7,2
1.24,-2,-3,-2,-3,-5,-18,2,-3
1.26,-2,-3,-2,-3,-5,-18,2,-3
