0,0,0,6,5,7,0,0,1
0.02,0,2,1,3,-3,-1,-2,1
0.04,-1,-3,-5,-9,-6,0,0,0
0.06,0,0,2,-1,4,-5,0,0
0.08,-1,3,1,-11,-1,0,1,-1
0.09999999,0,0,3,2,-8,-1,0,-1
0.12,-3,-3,-3,-7,-6,-4,-1,-4
0.14,-2,-5,-12,10,-3,-17,-8,-3
0.16,1,0,-4,0,19,4,1,1
0.18,-3,1,1,-2,-1,-1,-1,-4
0.2,-2,-2,-5,-1,-8,-2,-2,-1
0.22,-24,-3,1,-14,-8,2,-3,-1
0.24,9,-2,0,-1,-10,3,-2,0
0.26,15,-4,-14,28,27,5,-3,-2
0.28,49,-3,-9,-8,-7,-4,-3,1
0.3,-12,-1,4,9,-21,1,2,0
0.32,-12,-1,4,9,-21,1,2,0
0.34,-3,0,1,18,13,4,4,7
0.36,-3,0,1,18,13,4,4,7
0.38,-1,6,13,-17,-12,-6,-2,-1
0.4,13,-6,0,13,10,-15,1,-4
0.42,14,2,8,-21,-14,5,-1,1
0.44,-3,0,-3,0,-3,-3,-1,-2
0.46,17,5,9,-7,19,0,-1,1
0.48,-14,0,2,-8,-16,-16,1,0
0.5,-21,1,1,-34,7,4,-4,1
0.52,-2,-4,-3,-30,5,2,-1,-4
0.54,-13,-4,-13,36,6,1,-1,-2
0.56,2,0,-3,-12,7,5,-3,-1
0.58,1,-10,-13,-21,-16,5,9,4
0.6,16,-3,-12,-27,-3,-2,0,-1
0.62,-18,2,4,23,1,3,-5,-1
0.64,3,-6,-5,5,10,-2,0,-1
0.66,1,3,4,3,-45,-2,-1,0
0.68,-9,-5,-11,3,55,0,-1,-6
0.7,1,2,-3,-6,-17,-5,1,2
0.72,0,0,-2,-3,18,2,0,-2
0.74,1,1,2,-8,-5,6,-1,-2
0.76,-9,-9,-18,6,-4,3,-2,-1
0.78,-4,-9,-9,14,-23,-1,2,-1
0.8,10,7,17,1,5,-2,-3,2
0.82,0,0,2,4,-12,-4,-1,-3
0.84,0,5,7,-8,-11,-3,0,-1
0.86,0,0,4,24,4,-4,-1,0
0.88,-4,0,3,-75,-17,-3,5,-1
0.9,1,1,6,0,-16,-2,0,-1
0.92,1,1,6,0,-16,-2,0,-1
0.94,2,-3,2,2,-10,4,1,0
0.96,-2,0,-4,-3,9,-3,-6,-1
0.98,-2,-1,0,4,-3,-3,-2,-3
1,0,-3,-11,-14,14,2,0,-1
1.02,-3,-6,-3,-4,-10,1,-3,-1
1.04,1,3,5,8,-6,-1,-1,-1
1.06,0,-2,-6,-15,19,0,0,-2
1.08,-2,-6,-8,3,-5,-6,-6,-2
1.1,-2,-1,-2,5,11,5,-4,-2
1.12,-2,-1,-2,5,11,5,-4,-2
1.14,1,4,5,0,-20,-2,0,-2
1.16,-1,-3,4,13,22,-5,-2,-1
1.18,-2,-3,-4,9,-6,-2,-2,-1
1.2,1,4,3,16,-10,0,2,2
1.22,5,2,4,9,-14,0,1,3
1.24,-5,-4,-7,1,11,-10,7,-1
1.26,1,3,3,19,-5,1,1,0
1.28,-1,-4,2,4,8,-3,-4,-1
1.3,3,0,-2,-21,-6,-1,-1,1
1.32,3,0,-2,-21,-6,-1,-1,1
1.34,1,4,4,4,0,1,-4,-2
1.36,-5,-5,-2,-11,-6,-3,-2,-2
1.38,6,-1,-5,1,-37,-5,1,0
1.4,-4,-1,3,-4,6,4,-3,-1
1.42,-1,-1,-2,5,-13,-2,2,0
1.44,-6,-5,-13,-12,-3,-2,-4,-3
1.46,1,4,7,-1,9,-6,3,-1
1.48,1,4,7,-1,9,-6,3,-1
1.5,-4,-8,-10,-2,9,2,0,-1
1.52,2,0,-6,8,1,2,-2,1
1.54,0,-2,-6,-34,-18,1,2,-1
1.56,-1,2,-1,-18,17,8,1,0
1.58,-1,1,7,25,2,-8,-6,-4
1.6,-1,1,7,25,2,-8,-6,-4
1.62,-4,-7,-4,28,-10,3,-5,0
1.64,1,2,2,-4,2,-2,1,-1
1.66,-2,-6,-5,-25,-12,0,2,0
1.68,1,1,0,1,-3,3,3,-3
1.7,-4,1,4,0,5,-3,2,0
1.72,1,-2,1,3,11,-5,-4,-3
1.74,0,2,1,3,12,1,-1,0
1.76,2,1,-6,19,-10,-2,-2,-2
1.78,2,1,-6,19,-10,-2,-2,-2
1.8,-1,-4,-3,-5,-1,-2,-2,0
1.82,-3,-1,-9,0,7,12,-1,-1
1.84,-2,-5,-7,15,12,1,0,-2
