0,-1,3,0,1,-10,-43,-1,-2
0.02,-1,3,0,1,-10,-43,-1,-2
0.04,2,0,1,7,-3,-52,-2,0
0.06,-3,-2,-8,-31,7,-31,0,2
0.08,1,3,2,16,2,-2,-2,0
0.09999999,-1,2,3,0,7,1,1,0
0.12,-1,1,-1,11,-7,-7,-2,-1
0.14,-2,-1,0,0,-4,1,0,-2
0.16,0,1,0,-60,-8,-5,0,0
0.18,-1,0,1,4,-3,-6,0,-1
0.2,0,1,-1,4,-11,-3,1,0
0.22,1,0,-3,-5,-7,8,2,4
0.24,3,1,3,3,4,18,4,1
0.26,-3,-4,-1,-8,-3,6,-4,-2
0.28,-2,-2,-3,-8,6,-9,-1,-4
0.3,-3,-3,1,-2,3,3,0,-7
0.32,-1,-4,-9,-1,15,29,1,-3
0.34,0,2,2,-4,0,-5,-2,1
0.36,0,2,2,-4,0,-5,-2,1
0.38,1,2,-1,-9,0,-12,3,4
0.4,2,2,1,20,39,4,6,4
0.42,-4,-2,4,-3,-26,-7,-6,-4
0.44,-2,-2,-3,-18,-22,-11,-10,-4
0.46,-2,-2,0,10,4,27,1,-3
0.48,3,3,0,-9,-8,-29,6,4
0.5,3,3,0,-9,-8,-29,6,4
0.52,1,-2,-16,-23,-35,-12,-14,-4
0.54,-3,-5,-13,19,7,-38,-4,-3
0.56,0,2,7,19,7,10,4,0
0.58,-3,-3,-8,-23,-4,43,5,-3
0.6,1,2,-1,-5,-25,-16,1,-1
0.62,2,2,5,-21,-41,-22,3,1
0.64,-6,-1,-3,-7,25,13,-6,-3
0.66,0,-1,-1,-1,-20,50,3,-2
0.68,0,-1,-1,-1,-20,50,3,-2
0.7,0,-1,-1,-1,-20,50,3,-2
0.72,-3,-3,-5,-23,21,19,-3,-3
0.74,-2,-3,2,-2,-23,-73,-12,-3
0.76,-2,1,-1,12,13,-38,3,1
0.78,-2,1,-1,12,13,-38,3,1
0.8,1,-3,-3,-26,2,-60,-3,3
0.82,4,-1,2,-18,-40,-67,-3,3
0.84,-6,-3,-1,12,26,10,-1,-9
0.86,0,-3,-2,-4,-10,-73,-10,-2
0.88,0,2,-4,-4,-22,-71,0,3
0.9,-1,4,7,25,-8,-30,1,-1
0.92,-1,-1,-1,0,8,-16,-9,-1
0.94,2,3,-5,-26,-12,2,7,-2
0.96,2,1,4,-20,-8,-22,4,0
0.98,-4,-9,-13,-16,-45,23,-17,-4
1,-4,-9,-21,29,-1,42,-6,-3
1.02,0,-1,-8,-7,3,-41,-1,2
1.04,0,5,12,-4,23,5,4,2
1.06,-5,2,4,-37,-47,-13,-4,-1
1.08,2,1,1,-7,12,77,-2,-2
1.1,1,2,4,-43,-1,2,0,-1
1.12,3,4,-2,19,29,5,18,8
1.14,3,3,3,18,-3,5,-4,7
1.16,-3,-1,-5,1,9,33,-2,-4
1.18,-4,-7,-9,13,-15,0,-5,-3
1.2,-4,-7,-9,13,-15,0,-5,-3
1.22,1,-3,-7,-18,7,47,0,-1
1.24,-3,-4,-2,-8,-22,-8,-12,-8
1.26,-1,0,2,-2,24,-6,6,1
1.28,-1,0,-4,-13,15,-38,2,0
1.3,2,-1,-1,-10,-12,-33,-3,-1
1.32,-3,-2,0,-19,0,28,-7,-3
1.34,-4,-3,-7,-9,-48,13,-10,-3
1.36,1,2,2,-20,51,33,4,3
1.38,-1,0,-9,-3,-2,21,0,-4
1.4,1,1,8,44,16,49,3,-1
1.42,0,-3,0,-11,6,-16,-6,-2
1.44,-4,0,0,-7,-19,-21,-4,-2
1.46,-4,0,0,-7,-19,-21,-4,-2
1.48,0,0,3,-17,-8,-25,-3,0
1.5,-3,-2,-2,18,-7,-51,4,-2
1.52,2,0,0,17,1,-40,1,2
1.54,0,-3,-8,-6,-4,-50,1,-1
1.56,-2,-3,-5,-2,-26,-52,-10,-3
1.58,-1,-2,1,-8,-13,-18,-4,-1
1.6,2,4,-4,-8,3,-40,0,2
1.62,1,-1,-2,-1,-34,-9,-4,1
1.64,0,1,4,-6,-5,-1,-3,0
1.66,-2,-2,0,-69,-20,-14,-2,-2
1.68,-3,-4,-5,8,-5,-13,6,-3
1.7,4,-1,-7,11,-5,-27,1,4
1.72,0,2,3,13,-5,-14,-5,-1
1.74,1,-3,-3,3,2,-27,-7,-5
1.76,-1,1,1,21,-12,-4,-1,-1
1.78,-2,-4,-5,14,10,15,-1,-2
1.8,2,-1,-3,16,-3,-3,-4,-1
1.82,2,-1,-3,16,-3,-3,-4,-1
1.84,-2,4,1,1,-6,-18,-2,-1
1.86,-1,-3,-4,-19,-14,-17,-7,-6
1.88,1,1,6,-12,12,-6,13,5
1.9,1,2,3,-1,-4,19,-2,-1
1.92,-3,0,-1,5,42,40,6,1
1.94,-1,-6,-3,-2,2,22,0,-2
1.96,-1,-6,-3,-2,2,22,0,-2
1.98,-1,-1,-5,3,3,33,-1,-2
2,-1,-2,-5,19,-26,-39,-5,-1
2.02,0,2,4,36,9,-17,-3,-3
2.04,-5,-3,-6,18,24,19,0,0
2.06,3,2,3,-13,27,23,-1,-2
2.08,-2,1,7,14,46,-13,4,5
2.1,-1,2,-1,-11,-16,26,-3,-1
2.12,-3,-4,-7,-12,-7,38,-4,-3
2.14,-4,-4,2,30,29,46,-10,-5
2.16,1,1,2,-9,-18,41,1,-2
2.18,-4,1,-1,-7,7,63,5,-1
2.2,-2,-2,-1,2,12,11,4,-3
2.22,-1,-1,-1,-32,20,-9,-5,2
2.24,0,-1,2,15,-1,-14,1,-2
2.26,1,3,2,-63,9,-38,6,2
