0,0,0,-2,12,0,0,1,-2
0.02,2,0,6,9,-5,-9,-1,1
0.04,-2,0,3,7,2,5,0,1
0.06,-1,-4,-8,-11,-8,-17,-3,-1
0.08,-1,0,0,-2,-4,-4,-1,0
0.09999999,1,1,7,4,1,-5,1,-1
0.12,-3,-5,-11,15,4,-2,1,-3
0.14,-1,-3,-8,11,4,4,2,0
0.16,1,1,0,-13,-1,6,-1,-1
0.18,-3,0,0,4,0,1,0,-2
0.2,-2,-3,-2,-19,-3,-3,-4,-1
0.22,0,0,4,-1,-2,-3,-1,0
0.24,0,-4,-5,10,2,6,-2,-2
0.26,-4,0,-1,-1,6,-12,0,0
0.28,-1,-5,-4,-39,-4,5,-1,-4
0.3,0,1,-2,-1,-5,-3,0,-1
0.32,2,5,12,-3,6,18,4,-1
0.34,1,3,3,27,-2,-32,-4,1
0.36,-1,3,3,11,6,17,0,-2
0.38,-4,-2,2,19,-5,23,-1,1
0.4,1,-4,-8,-15,-3,9,-3,1
0.42,1,2,11,12,-4,-12,-2,1
0.44,-4,-4,-5,-15,2,19,0,-2
0.46,3,4,10,-29,-16,-43,-3,1
0.48,0,-1,0,-4,3,3,2,0
0.5,-2,-3,-5,7,0,-22,-1,-2
0.52,-1,-1,1,-7,-5,-5,1,-2
0.54,-2,-3,-7,1,0,3,0,-2
0.56,-2,-3,-8,19,1,-11,-3,-2
0.58,-1,0,2,-22,-10,-20,-2,0
0.6,-2,-2,-5,-18,-1,15,-2,-3
0.62,1,1,4,9,2,-5,-2,1
0.64,-1,1,2,16,6,8,1,-1
0.66,-2,-8,-19,13,2,-10,-5,-4
0.68,3,3,10,-10,2,11,2,1
0.7,-2,1,4,14,-1,-2,2,1
0.72,1,0,-6,-11,-3,1,1,-1
0.74,0,-4,1,22,1,0,-3,0
0.76,0,0,-1,-3,-4,-5,-1,0
0.78,-2,0,3,3,-2,-7,0,-1
0.8,1,0,-6,-11,1,-2,0,-1
0.82,-3,-3,-6,-13,3,4,-3,-2
0.84,0,-1,-2,-7,-5,-12,-3,0
0.86,0,3,8,-14,-4,-11,-1,1
0.88,-3,-3,-8,-12,-8,0,0,-4
0.9,1,-1,4,-4,-3,-11,-1,2
0.92,-2,-3,-12,29,8,7,1,0
0.94,0,2,7,11,4,3,0,0
0.96,0,1,9,6,5,-4,-1,1
0.98,0,0,3,5,2,0,-2,-1
1,-1,3,20,-9,-7,-1,-1,0
1.02,-1,2,0,-9,-4,-12,-2,-1
1.04,0,-2,0,2,-5,-12,0,-2
1.06,-3,-3,-9,-3,-1,-2,-2,1
1.08,0,0,2,-2,-2,-10,-1,-2
1.1,0,-3,-9,-6,2,3,0,-2
1.12,-2,-6,-10,3,0,-2,0,-2
1.14,-3,0,0,-14,-1,-2,0,1
1.16,1,0,2,8,-2,-1,-1,-1
1.18,-2,-3,-3,6,4,6,-2,-3
1.2,-1,2,3,1,-7,-2,-1,-3
1.22,2,1,-1,-10,8,13,2,3
1.24,-1,-3,-2,-8,-8,24,-4,-1
1.26,-1,-1,-3,12,-3,-12,1,0
1.28,0,-3,-4,4,0,1,-1,-1
1.3,-2,-2,-9,-9,7,-8,-2,-2
1.32,0,1,1,-24,-4,-8,-1,0
1.34,0,-1,-2,1,3,8,-2,-1
1.36,1,0,-4,5,3,-5,-1,0
1.38,-3,-2,-3,9,-3,-5,-2,-1
1.4,1,0,0,-7,-1,-38,-1,0
1.42,1,-1,4,-2,-2,1,1,-1
1.44,-3,2,-4,-20,-5,-15,-1,-3
1.46,-1,-3,3,-9,-2,8,-1,1
1.48,1,0,5,4,0,-10,0,0
1.5,0,-3,1,-4,-4,-6,-5,0
1.52,-3,-7,-24,-22,5,15,-3,-3
1.54,2,3,6,13,1,-11,2,0
1.56,0,1,1,10,0,-2,0,-1
1.58,-3,0,0,1,0,-2,2,1
1.6,-3,0,0,1,0,-2,2,1
1.62,0,3,8,-5,-6,-15,1,0
1.64,-2,-3,1,-12,-1,5,1,0
1.66,-1,0,3,2,1,-2,0,-1
1.68,-2,-1,-5,-3,-4,-15,-2,-2
1.7,2,-1,0,-9,0,1,-2,-1
1.72,-2,-2,-4,7,1,0,0,1
1.74,0,1,-9,-16,-7,-3,-1,-4
1.76,0,-1,3,-6,-1,-12,2,2
1.78,0,-2,-2,5,2,8,-2,-3
1.8,-2,-1,2,5,-10,-14,-4,-3
1.82,0,2,7,1,0,4,0,1
1.84,-2,0,-3,-13,0,5,-2,0
1.86,0,0,-1,0,-2,-5,1,-2
1.88,0,-1,-2,3,4,1,0,1
1.9,-2,-3,-3,-6,2,-6,-1,-2
1.92,0,-2,-3,-15,1,-3,0,0
1.94,0,-3,0,5,-2,-5,-1,-1
1.96,-2,-1,-6,-16,-3,3,1,0
1.98,-1,-1,1,-6,0,-2,-2,0
2,-3,-2,1,0,-2,-22,-2,-2
2.02,1,1,2,-20,2,2,1,2
2.04,1,1,-5,-7,1,-8,0,-2
2.06,1,-1,6,12,-3,-7,-3,0
2.08,-2,1,1,12,-5,6,-3,-1
2.1,1,2,9,19,-3,-9,1,2
2.12,1,2,9,19,-3,-9,1,2
2.14,-2,0,-2,1,0,-6,1,-1
