0,-0.0003520012,0.001304706,-0.754522,-0.2146961,-5.049802,1.21943,0.4973888,0.5525765,0.7214636,1.494673,-112.7552,205.6098,0.01,0.92,-0.85,2.14,0.02716751,0.9134275,-1,1,11,54,0,-6,-8,-1
0.02,-0.0003520012,0.001304706,-0.754522,-0.2146961,-5.049802,1.21943,0.437566,0.6389931,-2.991143,4.320827,-185.6303,141.3077,-0.02,1.1,-0.92,1.83,-0.01424062,1.089499,-4,-2,-23,-20,-2,-8,-1,-3
0.04,-2.572321,1.894482,-0.100996,0.02438859,7.814786,-5.351364,0.3263748,0.7524312,-5.559558,5.671906,-128.4207,67.55398,-0.05,0.98,-0.92,1.77,-0.02094176,1.001259,-4,-2,-23,-20,-2,-8,-1,-3
0.06,-2.57519,1.89413,0.05529968,-0.08263869,13.40606,-8.195756,0.2206482,0.8555226,-5.286331,5.154568,13.66136,-25.86691,0.3,0.94,-1.28,1.34,0.2551976,0.9430549,-3,2,1,11,0,-5,-9,-1
0.08,-2.574848,1.891687,0.323421,-0.2465538,6.259066,1.505787,0.1609147,0.9228163,-2.986677,3.364685,114.9827,-89.49415,0.21,0.88,-0.79,1.46,0.2254485,0.8943905,-3,2,1,11,0,-5,-9,-1
0.09999999,-2.568876,1.886312,0.4486023,-0.2164381,7.082135,2.236333,0.140841,0.9506103,-1.003685,1.3897,99.14962,-98.74926,0.08,0.81,-1.89,1.77,0.1392469,0.8445013,-5,-6,19,-10,1,-8,-8,0
0.12,-2.560108,1.881835,0.590245,-0.1717114,7.422085,2.481835,0.1490505,0.9467388,0.4104763,-0.193572,70.70806,-79.16361,0.47,0.81,-0.92,0.79,0.4513861,0.8388155,-5,-6,19,-10,1,-8,-8,0
0.14,-2.548275,1.87846,0.7386867,-0.1220747,7.374733,2.381432,0.1931173,0.9171426,2.203338,-1.479813,89.64308,-64.31207,0.44,0.62,-0.98,1.22,0.4218974,0.6645386,2,-2,-2,-24,2,13,-3,-1
0.16,-2.533283,1.876343,0.8861814,-0.0744461,7.012738,1.842493,0.2613857,0.8665192,3.413424,-2.531168,60.50431,-52.56773,0.5,0.71,-1.1,1.83,0.487349,0.7188423,2,-2,-2,-24,2,13,-3,-1
0.18,-2.515185,1.875359,1.026436,-0.03759624,6.393565,1.007559,0.335428,0.8021914,3.702113,-3.216389,14.43446,-34.26105,0.47,0.51,-0.73,1.89,0.5261513,0.5091166,2,-2,-2,-24,2,13,-3,-1
0.2,-2.494178,1.87516,1.154307,-0.01744505,5.606778,0.1020063,0.3915127,0.7380062,2.804236,-3.209263,-44.89385,0.3562927,0.28,0.79,-1.65,1.95,0.228444,0.7661456,2,-2,-2,-24,2,13,-3,-1
0.22,-2.470611,1.875237,1.266443,-0.01540493,4.821739,-0.5839267,0.3876695,0.7012943,-0.1921594,-1.835594,-149.8198,68.68348,-0.14,0.79,-1.16,1.59,-0.09821702,0.7990949,-2,-1,-16,-14,-3,-14,-4,-1
0.24,-2.445007,1.874912,1.362878,-0.02708346,4.372725,-0.5369233,0.3239183,0.7080113,-3.187564,0.3358483,-149.7702,108.5721,0.22,1.01,-0.85,1.4,0.1777034,0.9778323,-4,-3,-19,9,-4,-13,-4,-1
0.26,-2.417799,1.873904,1.450332,-0.03782193,4.454878,0.2427735,0.2596798,0.7514471,-3.211925,2.171794,-1.218021,91.79727,0.38,0.92,-0.85,2.08,0.3256387,0.9472368,0,-1,7,6,1,-28,1,2
0.28,-2.389116,1.872671,1.53943,-0.03296646,4.986132,1.028425,0.2307736,0.813335,-1.445308,3.094393,88.33081,46.12997,0.23,0.98,-1.59,2.93,0.2679869,1.011957,0,1,-13,4,-1,14,4,1
0.3,-2.358785,1.871791,1.639152,-0.01239796,5.743073,1.381952,0.2128472,0.8836243,-0.8963212,3.514463,27.44936,21.00348,0,1.13,-1.65,2.08,-0.01894003,1.146063,-1,2,-27,-45,2,19,13,-2
0.32,-2.32652,1.871402,1.754014,0.01524107,6.602776,1.601194,0.2086446,0.9557848,-0.2101287,3.608027,34.30963,4.678226,0.75,1.04,-0.43,0.73,0.7212969,1.045285,-1,2,-27,-45,2,19,13,-2
0.34,-2.291972,1.871666,1.886069,0.04726495,7.485374,-6.755974,0.2515275,0.9964221,2.144146,2.031866,117.7137,-78.80807,0.39,0.69,-1.53,1.46,0.3853023,0.6980982,-1,2,-27,-45,2,19,13,-2
0.36,-2.25455,1.872915,2.035777,-0.08785453,7.982411,-7.280413,0.3019175,0.9836972,2.519499,-0.6362468,18.76764,-133.4056,0.11,0.82,-1.53,1.53,0.1493375,0.8351346,-1,2,-27,-45,2,19,13,-2
0.38,-2.21374,1.871526,2.195425,-0.2334628,7.826771,0.5118485,0.3011585,0.9462008,-0.03794879,-1.874819,-127.8724,-61.92863,-0.04,0.84,-0.85,0.85,-0.02996787,0.889274,-1,2,-27,-45,2,19,13,-2
0.4,-2.169552,1.866859,2.35196,-0.2232258,7.368152,0.521131,0.2571212,0.9217725,-2.201866,-1.221415,-108.1958,32.6702,0.16,1.06,-0.43,0.49,0.1687267,1.041339,3,1,9,12,3,12,-3,2
0.42,-2.122331,1.862077,2.499323,-0.2128032,7.069367,1.059716,0.2021236,0.9210778,-2.749882,-0.03473461,-27.40082,59.33404,-0.02,0.96,-0.12,1.4,-0.001702617,0.9605108,3,1,9,12,3,12,-3,2
0.44,-2.072339,1.857421,2.640711,-0.1916089,7.060871,1.732345,0.1599834,0.9278994,-2.107011,0.3410786,32.14356,18.79066,0.33,0.91,-0.12,1.59,0.31603,0.8772292,3,1,9,12,3,12,-3,2
0.46,-2.019575,1.853281,2.781928,-0.156962,7.144305,2.247723,0.1552689,0.9190667,-0.2357222,-0.4416347,93.56443,-39.13567,0.37,0.73,-1.59,2.32,0.3566389,0.7324386,3,1,9,12,3,12,-3,2
