0.02,2.545554,-3.201328,0.03007503,0.101703,3.500021,-3.500021,0,0,0,0,0,0
0.04,2.546156,-3.199294,0.1000754,0.03170263,-3.500021,-3.500021,0,0,0,0,0,0
0.06,2.548157,-3.198661,0.03007503,-0.03829779,-3.500021,-3.500021,-7.510185E-05,1.072884E-05,-0.003540767,0.0003457638,-0.1770384,-0.1770384
0.08,2.548759,-3.199428,-0.03992538,-0.1082982,-3.49989,3.500938,-0.0002145767,2.145767E-05,-0.007081534,0.0006915276,-0.1770384,-0.1770384
0.09999999,2.54796,-3.201596,-0.1099232,-0.03827943,3.500283,3.502642,-0.0004291534,4.291534E-05,-0.0106223,0.001037291,-0.1770384,-0.1770384
0.12,2.545762,-3.202364,-0.03991751,0.03177342,3.500545,3.505264,-0.0007081031,7.510185E-05,-0.01416307,0.001383055,-0.1770384,-0.1770384
0.14,2.544963,-3.20173,0.03009339,0.1018787,3.500938,-3.49137,-0.001062155,0.0001072884,-0.01770383,0.001728819,-0.1770384,-0.1770384
0.16,2.545564,-3.199696,0.1001122,0.0320513,-3.49871,-3.487044,-0.001416206,0.0001180172,-0.01786431,0.0002785415,-0.008023998,-0.008023998
0.18,2.547566,-3.199058,0.03013796,-0.03768958,-3.498579,-3.482718,-0.001780987,9.655952E-05,-0.01802479,-0.001171736,-0.008023998,-0.008023998
0.2,2.548169,-3.199815,-0.03983362,-0.1073439,-3.498841,3.52178,-0.002145767,4.291534E-05,-0.01818527,-0.002622013,-0.008023998,-0.008023998
0.22,2.547373,-3.201964,-0.1098104,-0.03690835,3.500545,3.526237,-0.002510547,-4.291534E-05,-0.01834575,-0.00407229,-0.008023998,-0.008023998
0.24,2.545177,-3.202705,-0.03979954,0.03361638,3.499496,3.530693,-0.002875328,-0.0001502037,-0.01850623,-0.005522568,-0.008023998,-0.008023998
0.26,2.544382,-3.202036,0.03019039,0.1042302,3.498186,-3.464892,-0.003325939,-0.00046134,-0.02243649,-0.01552257,-0.1965129,-0.1965129
0.28,2.544989,-3.199954,0.1001541,0.0349324,-3.505657,-3.459387,-0.003851652,-0.0009763241,-0.02636675,-0.02552257,-0.1965129,-0.1965129
0.3,2.546996,-3.199259,0.03004095,-0.03425533,-3.511949,-3.452964,-0.004452467,-0.001684427,-0.03029701,-0.03552257,-0.1965129,-0.1965129
0.32,2.547602,-3.199949,-0.04019802,-0.1033146,-3.5206,3.554418,-0.005139112,-0.002596378,-0.03422726,-0.04552256,-0.1965129,-0.1965129
0.34,2.546805,-3.20202,-0.11061,-0.03222623,3.4683,3.562807,-0.005889893,-0.003712178,-0.03815752,-0.05552256,-0.1965129,-0.1965129
0.36,2.544601,-3.20267,-0.04124403,0.03902992,3.454668,3.57198,-0.006835938,-0.00488162,-0.04649625,-0.05821076,-0.4169365,-0.4169365
0.38,2.543785,-3.201897,0.02784933,0.1104695,3.44038,-3.416504,-0.00793457,-0.006103516,-0.05483498,-0.06089896,-0.4169365,-0.4169365
0.4,2.544351,-3.199696,0.09665693,0.04213944,-3.57459,-3.403081,-0.009185791,-0.007385254,-0.06317371,-0.06358716,-0.4169365,-0.4169365
0.42,2.546294,-3.198861,0.02516513,-0.02592218,-3.590249,-3.387794,-0.01062012,-0.00869751,-0.07151244,-0.06627536,-0.4169365,-0.4169365
0.4400001,2.546807,-3.19939,-0.04663985,-0.09367807,-3.606282,3.629771,-0.01220703,-0.01010132,-0.07985117,-0.06896356,-0.4169365,-0.4169365
0.4600001,2.545885,-3.201274,-0.1187655,-0.02108266,3.376609,3.649159,-0.01394653,-0.01153564,-0.08680455,-0.07162742,-0.347669,-0.347669
0.4800001,2.543521,-3.201708,-0.0512333,0.05190051,3.359086,3.670411,-0.01583862,-0.01300049,-0.09375793,-0.07429129,-0.347669,-0.347669
0.5000001,2.542507,-3.200684,0.01594841,0.1253087,3.341189,-3.306514,-0.01785278,-0.01455688,-0.1007113,-0.07695515,-0.347669,-0.347669
0.52,2.542838,-3.198193,0.08277219,0.05917844,-3.677868,-3.281907,-0.02001953,-0.0161438,-0.1076647,-0.07961902,-0.347669,-0.347669
0.54,2.544505,-3.197025,0.009214836,-0.006459692,-3.697256,-3.255435,-0.02230835,-0.01779175,-0.1146181,-0.08228289,-0.347669,-0.347669
0.56,2.544702,-3.197172,-0.06473027,-0.07156838,-3.717389,3.77257,-0.02471924,-0.01947021,-0.120946,-0.08555421,-0.3163967,-0.3163967
0.58,2.543419,-3.198623,-0.1390781,0.003883021,3.262146,3.802025,-0.0272522,-0.02127075,-0.1272739,-0.08882554,-0.3163967,-0.3163967
0.6,2.540651,-3.198565,-0.07383513,0.07992352,3.240148,-3.16707,-0.02993774,-0.02310181,-0.1336019,-0.09209687,-0.3163967,-0.3163967
0.6199999,2.539188,-3.196987,-0.009032175,0.01658212,3.217777,-3.13426,-0.03274536,-0.02502441,-0.1399298,-0.09536819,-0.3163967,-0.3163967
0.6399999,2.539021,-3.196677,0.05532337,-0.04610308,3.194288,-3.099958,-0.03567505,-0.02700806,-0.1462577,-0.09863952,-0.3163967,-0.3163967
0.6599999,2.540142,-3.197622,0.1192091,-0.1081022,-3.829988,3.935876,-0.03860474,-0.02905273,-0.1465959,-0.1037635,-0.01690982,-0.01690982
0.6799999,2.542542,-3.199805,0.04260937,-0.02938471,-3.854969,3.971669,-0.04153442,-0.03125,-0.1469341,-0.1088875,-0.01690982,-0.01690982
0.6999999,2.54341,-3.200414,-0.03449001,0.05004866,-3.881814,4.007462,-0.04449463,-0.03353882,-0.1472723,-0.1140115,-0.01690982,-0.01690982
0.7199998,2.542737,-3.199435,-0.1121263,0.1301979,3.090264,-2.956412,-0.04742432,-0.03591919,-0.1476105,-0.1191355,-0.01690982,-0.01690982
0.7399998,2.540512,-3.196855,-0.050321,0.07106966,3.061182,-2.920619,-0.05038452,-0.03839111,-0.1479487,-0.1242595,-0.01690982,-0.01690982
0.7599998,2.539523,-3.195456,0.01090263,0.01265728,3.030982,-2.884453,-0.0534668,-0.04095459,-0.1541389,-0.1283075,-0.3095121,-0.3095121
0.7799998,2.53976,-3.195226,0.07152227,-0.04503177,-4.000378,-2.846796,-0.05667114,-0.04360962,-0.1603292,-0.1323555,-0.3095121,-0.3095121
0.7999998,2.541209,-3.196149,-0.008485286,-0.1019677,-4.032815,4.192392,-0.05999756,-0.04632568,-0.1665194,-0.1364035,-0.3095121,-0.3095121
0.8199998,2.541059,-3.198214,-0.08914158,-0.01811984,2.934042,4.233032,-0.06344604,-0.04916382,-0.1727097,-0.1404514,-0.3095121,-0.3095121
0.8399997,2.539297,-3.198603,-0.03046076,0.06654079,2.899367,4.275163,-0.06704712,-0.05203247,-0.1788999,-0.1444994,-0.3095121,-0.3095121
0.8599997,2.538708,-3.197297,0.02752657,0.1520441,2.864319,-2.680879,-0.07067871,-0.05493164,-0.1821316,-0.144321,-0.1615866,-0.1615866
0.8799997,2.539279,-3.194283,0.08481295,0.09842648,-4.17114,-2.63651,-0.07440186,-0.05780029,-0.1853634,-0.1441426,-0.1615866,-0.1615866
0.8999997,2.540995,-3.192343,0.001390162,0.04569629,-4.206187,-2.591022,-0.07815552,-0.06066895,-0.1885951,-0.1439643,-0.1615866,-0.1615866
0.9199997,2.541043,-3.191458,-0.08273357,-0.006124152,-4.241234,-2.545162,-0.08200073,-0.06356812,-0.1918268,-0.1437859,-0.1615866,-0.1615866
0.9399996,2.539409,-3.191611,-0.1675583,-0.0570274,2.723383,4.501851,-0.08590698,-0.06643677,-0.1950586,-0.1436075,-0.1615866,-0.1615866
0.9599996,2.536078,-3.192781,-0.1130906,0.03300962,2.688335,4.549575,-0.08966064,-0.06948853,-0.1873323,-0.1532628,0.3863119,0.3863119
0.9799996,2.533837,-3.192151,-0.05932388,0.1240011,2.651051,-2.404598,-0.09326172,-0.07275391,-0.1796061,-0.1629182,0.3863119,0.3863119
0.9999996,2.532673,-3.189698,-0.006302866,0.07590916,2.611156,-2.360603,-0.09667969,-0.07623291,-0.1718799,-0.1725735,0.3863119,0.3863119
1.02,2.532571,-3.188206,0.04592025,0.0286971,2.568651,-2.318844,-0.09997559,-0.0798645,-0.1641536,-0.1822288,0.3863119,0.3863119
1.04,2.533514,-3.187658,0.09729328,-0.01767977,-4.475752,-2.278576,-0.1031189,-0.08370972,-0.1564274,-0.1918841,0.3863119,0.3863119
1.06,2.535486,-3.188035,0.007778235,-0.06325129,-4.52273,4.759858,-0.1061707,-0.08758545,-0.1536352,-0.1940034,0.1396067,0.1396067
1.08,2.535668,-3.189322,-0.08267637,0.03194587,-4.570081,4.797142,-0.1091919,-0.09152222,-0.1508431,-0.1961227,0.1396067,0.1396067
1.1,2.534041,-3.188706,-0.174078,0.1278887,2.381855,-2.165976,-0.1121521,-0.0954895,-0.148051,-0.198242,0.1396067,0.1396067
1.12,2.530587,-3.186171,-0.1264409,0.08456919,2.333385,-2.12981,-0.1150513,-0.0994873,-0.1452588,-0.2003613,0.1396067,0.1396067
1.14,2.528085,-3.184501,-0.0797732,0.041973,2.284542,-2.094389,-0.1179199,-0.1035461,-0.1424667,-0.2024806,0.1396067,0.1396067
1.159999,2.526516,-3.183685,-0.03408237,8.522395E-05,2.234953,-2.059341,-0.1207581,-0.1073914,-0.1427882,-0.1924806,-0.01607373,-0.01607373
1.179999,2.525861,-3.183705,0.01061668,-0.04110159,2.187974,-2.024667,-0.1236267,-0.1110535,-0.1431097,-0.1824806,-0.01607373,-0.01607373
1.199999,2.526097,-3.184548,0.05437616,-0.08159492,-4.856796,5.010407,-0.1264954,-0.114502,-0.1434311,-0.1724806,-0.01607373,-0.01607373
1.219999,2.527207,-3.186202,-0.04275976,0.01861322,-4.898928,5.045454,-0.129364,-0.1177368,-0.1437526,-0.1624806,-0.01607373,-0.01607373
1.239999,2.526374,-3.185851,-0.1407383,0.1195223,2.061579,-1.919523,-0.1322632,-0.1207886,-0.1440741,-0.1524806,-0.01607373,-0.01607373
1.259999,2.523579,-3.183484,-0.09950674,0.08113184,2.024294,-1.884102,-0.1350708,-0.1237488,-0.1409621,-0.1470732,0.1556006,0.1556006
1.279999,2.521609,-3.181884,-0.05902086,0.0434498,1.988127,-1.8498,-0.1378479,-0.1265564,-0.1378501,-0.1416658,0.1556006,0.1556006
1.299999,2.520447,-3.181037,-0.01925832,0.006453798,1.953825,-1.815871,-0.1405334,-0.129303,-0.134738,-0.1362583,0.1556006,0.1556006
1.319999,2.520079,-3.180929,0.01981817,-0.02986362,1.920269,-1.78306,-0.143158,-0.131897,-0.131626,-0.1308509,0.1556006,0.1556006
1.339999,2.520492,-3.181544,0.05822355,-0.06552482,-5.111447,5.249025,-0.1457214,-0.1344299,-0.128514,-0.1254435,0.1556006,0.1556006
1.359999,2.521673,-3.182873,-0.04400539,0.03945568,-5.142393,5.280343,-0.1482849,-0.1368713,-0.1274417,-0.1229278,0.05361257,0.05361257
1.379999,2.520809,-3.182102,-0.1468532,0.1450625,1.827802,-1.688356,-0.1508179,-0.1392822,-0.1263695,-0.1204121,0.05361257,0.05361257
1.399999,2.517887,-3.179219,-0.1102972,0.1112954,1.798347,-1.65741,-0.1533203,-0.1416321,-0.1252972,-0.1178964,0.05361257,0.05361257
1.419999,2.515696,-3.177011,-0.07433027,0.07814721,1.769637,-1.626836,-0.1558228,-0.1439514,-0.124225,-0.1153807,0.05361257,0.05361257
1.439999,2.514225,-3.175466,-0.03893752,0.04561049,1.741301,-1.596262,-0.1582947,-0.1462097,-0.1231527,-0.112865,0.05361257,0.05361257
1.459999,2.51346,-3.174572,-0.004111502,0.01368524,1.71371,-1.566062,-0.1607056,-0.1484985,-0.1220338,-0.1142474,0.05594786,0.05594786
1.479999,2.513392,-3.174316,0.0301627,-0.01763599,1.685746,-1.536606,-0.1631165,-0.1508179,-0.1209148,-0.1156299,0.05594786,0.05594786
1.499999,2.51401,-3.174687,0.06387763,-0.04836812,-5.342608,5.493235,-0.1655273,-0.1531372,-0.1197959,-0.1170124,0.05594786,0.05594786
1.519999,2.515303,-3.175672,-0.04297453,0.06149657,-5.370943,5.522316,-0.1679077,-0.1555176,-0.1186769,-0.1183948,0.05594786,0.05594786
1.539999,2.514458,-3.17446,-0.1503934,0.1719429,1.599991,-1.448614,-0.1702576,-0.1578979,-0.1175579,-0.1197773,0.05594786,0.05594786
1.559999,2.511465,-3.17104,-0.1183936,0.1429706,1.570909,-1.419904,-0.1724854,-0.1601257,-0.1118227,-0.111756,0.2867599,0.2867599
1.579999,2.509111,-3.168196,-0.0869754,0.1145725,1.54369,-1.392686,-0.1745911,-0.1622009,-0.1060876,-0.1037347,0.2867599,0.2867599
1.599999,2.507384,-3.16592,-0.05610159,0.08671882,1.518337,-1.366959,-0.1766052,-0.1641235,-0.1003524,-0.09571349,0.2867599,0.2867599
1.619999,2.506274,-3.164201,-0.02573486,0.05937963,1.494847,-1.342351,-0.1784973,-0.165863,-0.09461716,-0.08769223,0.2867599,0.2867599
1.639999,2.50577,-3.163028,0.004162084,0.03253261,1.473595,-1.319235,-0.1802673,-0.1674805,-0.08888196,-0.07967097,0.2867599,0.2867599
1.659999,2.505863,-3.16239,0.03363398,0.006147905,-5.546178,-1.297609,-0.1821289,-0.1690369,-0.09332453,-0.0781066,-0.2221282,-0.2221282
1.679999,2.506545,-3.162281,-0.07728957,-0.01980428,-5.565193,-1.274866,-0.184082,-0.1705627,-0.09776709,-0.07654224,-0.2221282,-0.2221282
1.699999,2.505009,-3.162693,-0.1885934,-0.04530159,1.416176,5.749002,-0.1861572,-0.1720581,-0.1022097,-0.07497787,-0.2221282,-0.2221282
1.719999,2.501246,-3.163616,-0.1602699,0.06967846,1.397906,5.774355,-0.1882935,-0.1735535,-0.1066522,-0.0734135,-0.2221282,-0.2221282
1.739999,2.49805,-3.162239,-0.1323118,0.1851656,1.379637,-1.19955,-0.1904907,-0.1749878,-0.1110948,-0.07184913,-0.2221282,-0.2221282
1.759999,2.495413,-3.158554,-0.1047191,0.1611746,1.362112,-1.172704,-0.1928711,-0.1763306,-0.1189409,-0.06798249,-0.3923034,-0.3923034
1.779999,2.493326,-3.15535,-0.07747681,0.1377205,1.345707,-1.143622,-0.1954041,-0.1776123,-0.1267869,-0.06411586,-0.3923034,-0.3923034
1.799999,2.491785,-3.152616,-0.05056266,0.114848,1.330047,-1.112675,-0.1981201,-0.178833,-0.134633,-0.06024922,-0.3923034,-0.3923034
1.819999,2.490781,-3.150341,-0.02396171,0.09259453,1.315133,-1.079492,-0.2009583,-0.1799622,-0.1424791,-0.05638259,-0.3923034,-0.3923034
1.839999,2.490308,-3.14851,0.002340957,0.0710047,1.301338,-1.044816,-0.2039795,-0.1809998,-0.1503251,-0.05251595,-0.3923034,-0.3923034
1.859999,2.490361,-3.147112,0.02836771,0.05010837,-5.711346,-1.007904,-0.2069397,-0.1820679,-0.1479588,-0.05284693,0.1183151,0.1183151
1.879999,2.490935,-3.14613,-0.08585921,0.02995029,-5.724395,-0.9717377,-0.2098389,-0.183136,-0.1455925,-0.05317791,0.1183151,0.1183151
1.899999,2.489224,-3.145553,-0.2003471,0.01051553,1.262561,-0.9363165,-0.2127075,-0.1842041,-0.1432262,-0.05350889,0.1183151,0.1183151
1.919999,2.485224,-3.145365,-0.1750959,-0.008210796,1.249512,-0.9012685,-0.2155151,-0.1852722,-0.1408599,-0.05383986,0.1183151,0.1183151
1.939999,2.481728,-3.145552,-0.1501057,-0.02623617,1.236462,6.133026,-0.2182922,-0.1863708,-0.1384936,-0.05417084,0.1183151,0.1183151
1.959999,2.478732,-3.146098,-0.1253764,0.09642434,1.223039,6.166954,-0.2209778,-0.1876526,-0.1348033,-0.06417084,0.1845157,0.1845157
1.979999,2.476232,-3.144191,-0.1009156,0.2197634,1.20738,-0.8002257,-0.2236023,-0.1891174,-0.131113,-0.07417084,0.1845157,0.1845157
1.999999,2.474222,-3.139817,-0.07676804,0.2037589,1.189483,-0.7681603,-0.2261658,-0.1908264,-0.1274227,-0.08417083,0.1845157,0.1845157
2.019999,2.472697,-3.135761,-0.05297839,0.1883957,1.168603,-0.7368409,-0.2286377,-0.192688,-0.1237324,-0.09417083,0.1845157,0.1845157
2.039999,2.471648,-3.132012,-0.02960632,0.1736589,1.145859,-0.7066396,-0.2310486,-0.1947937,-0.120042,-0.1041708,0.1845157,0.1845157
2.059999,2.471068,-3.128556,-0.006689142,0.1595261,1.120132,-0.6771848,-0.2335205,-0.1968689,-0.1248244,-0.1043906,-0.2391172,-0.2391172
