0,-1,-4,-5,3,19,0,-1,-1
0.02,-1,4,9,-7,-4,-2,1,-2
0.04,3,-2,4,-9,-41,-2,-1,-1
0.06,3,-2,4,-9,-41,-2,-1,-1
0.08,1,0,-1,-15,-24,-12,-3,1
0.09999999,4,-2,-1,8,-1,-1,1,2
0.12,4,-2,-1,8,-1,-1,1,2
0.14,4,-2,-1,8,-1,-1,1,2
0.16,-8,-1,-1,4,22,-15,0,-3
0.18,-8,-1,-1,4,22,-15,0,-3
0.2,0,-3,-1,1,-51,4,-3,-5
0.22,-4,-2,-2,-12,-46,4,-1,-3
0.24,-4,-2,-2,-12,-46,4,-1,-3
0.26,-4,-3,-3,2,22,-30,0,-3
0.28,-2,3,2,-12,-12,2,-3,0
0.3,-2,3,2,-12,-12,2,-3,0
0.32,-4,0,-5,18,-13,14,2,-2
0.34,2,2,8,-61,-16,2,1,2
0.36,-2,-3,1,-6,3,-33,-3,-1
0.38,-2,-3,1,-6,3,-33,-3,-1
0.4,1,0,-2,40,54,7,0,-2
0.42,1,0,-2,40,54,7,0,-2
0.44,-2,-3,-1,35,0,1,-2,-3
0.46,0,2,6,-25,-9,3,0,1
0.48,0,2,6,-25,-9,3,0,1
0.5,-4,-6,-12,-15,-1,-1,-1,-1
0.52,0,-1,1,-16,-73,-4,-1,1
0.54,-2,-8,-17,25,-2,8,1,-1
0.56,-2,-8,-17,25,-2,8,1,-1
0.58,2,4,5,11,77,-4,0,1
0.6,-1,-6,-3,-16,18,5,-2,-2
0.62,-1,-6,-3,-16,18,5,-2,-2
0.64,2,6,10,31,25,4,2,0
0.66,4,-1,2,16,22,3,0,-1
0.68,2,0,2,-20,-13,6,2,-1
0.7,-3,-3,-5,-7,-12,-1,0,-3
0.72,0,-1,0,0,-11,-4,-3,-2
0.74,0,-1,0,0,-11,-4,-3,-2
0.76,-1,-6,-8,-11,-13,5,1,0
0.78,-1,-6,-8,-11,-13,5,1,0
0.8,3,6,13,-5,-27,-5,4,3
0.82,3,3,3,7,22,-3,-1,1
0.84,3,3,3,7,22,-3,-1,1
0.86,-3,-4,-3,11,-7,-1,2,-2
0.88,-2,1,3,6,25,5,-1,0
0.9,-2,1,3,6,25,5,-1,0
0.92,-3,-4,-6,3,5,-1,1,-1
0.94,-2,-1,-7,-25,-24,-23,-2,-2
0.96,-5,-6,-19,3,-23,-2,0,-1
0.98,3,6,13,6,-23,-5,0,0
1,2,0,1,-16,-6,9,2,2
1.02,1,1,1,5,0,-2,-5,0
1.04,-1,-5,-11,-3,8,-1,1,-2
1.06,-1,-3,-3,-5,51,1,1,-2
1.08,-3,-8,-15,-7,25,4,-2,-3
1.1,-1,-2,1,-2,-20,-2,-1,0
1.12,-1,0,2,6,-20,-3,1,-2
1.14,-1,0,2,5,13,1,-1,-1
1.16,-1,1,3,15,-21,-1,0,-1
1.18,2,1,8,14,-4,-5,-2,1
1.2,1,4,4,3,-17,-4,-3,-2
1.22,1,4,4,3,-17,-4,-3,-2
1.24,0,1,-1,4,-7,0,0,0
1.26,-1,0,0,-20,-19,-1,1,-2
1.28,-1,0,0,-20,-19,-1,1,-2
1.3,-1,-3,-5,-6,-25,-3,0,-2
1.32,-1,4,7,6,33,-2,-3,0
1.34,-3,-9,-12,7,-26,5,0,-2
1.36,-2,-7,-7,-12,-15,0,0,-2
1.38,2,8,7,-8,-11,-1,0,3
1.4,2,8,7,-8,-11,-1,0,3
1.42,-1,-1,3,-11,-67,-3,-1,-1
1.44,-1,-5,-1,-17,-6,1,1,0
1.46,-1,-1,-2,-12,-4,-7,-2,-3
1.48,-3,0,4,-34,2,-6,-3,-2
1.5,-1,-1,4,-5,19,0,1,-1
1.52,0,1,1,0,-14,-3,-3,0
1.54,-2,-5,-3,36,23,-1,-2,1
1.56,0,-1,4,-3,19,0,-2,-1
1.58,-1,-4,-8,-12,-5,0,0,-3
1.6,-1,-4,-8,-12,-5,0,0,-3
1.62,4,4,3,5,-23,1,0,1
1.64,-3,0,3,6,7,0,-4,-1
1.66,-2,-2,-2,-1,-23,-1,0,-2
1.68,-3,-3,-6,-18,-26,-8,-4,-3
1.7,0,-2,-9,4,7,0,1,-2
1.72,-3,-1,0,17,-1,-3,-3,-2
1.74,2,1,-1,-25,-5,-3,-2,0
1.76,-3,-4,-11,-11,3,-4,0,0
1.78,-1,1,2,14,-39,-4,-4,-2
1.8,-1,1,2,14,-39,-4,-4,-2
1.82,-1,-1,2,29,39,-1,-1,-1
1.84,1,-1,0,4,-14,-12,1,0
1.86,-1,1,0,1,-19,-5,-2,-2
1.88,0,-8,-9,13,27,5,-2,-1
1.9,2,4,0,-7,25,-1,-2,-3
1.92,0,2,3,-6,-24,2,1,-2
1.94,-1,1,0,32,-17,1,-2,-1
1.96,-3,-1,-7,-12,-12,-5,-2,-1
1.98,2,4,11,-2,-8,0,0,0
2,0,4,8,8,-12,-2,-1,0
2.02,-2,1,3,-5,-22,-2,1,0
2.04,0,5,9,-2,-5,-17,-2,-1
2.06,0,0,0,-38,12,-3,-3,-2
2.08,0,-2,-6,-2,15,3,0,0
2.1,1,-4,-5,-18,-6,0,-1,0
2.12,-3,-2,-2,-7,-19,-5,-3,-3
