0,3,1,2,-4,7,32,9,3
0.02,-2,-3,-1,0,-5,-47,-3,-2
0.04,-2,-3,-1,0,-5,-47,-3,-2
0.06,0,-1,3,-3,-4,36,-1,-5
0.08,4,0,2,-12,-11,-48,-12,5
0.09999999,-4,-6,-8,17,-10,-18,-1,-8
0.12,-2,-2,6,-6,1,18,-3,-6
0.14,1,2,1,-10,-10,-39,-1,3
0.16,-3,-3,-5,-10,13,24,0,-1
0.18,-2,-8,-12,-5,-7,-23,-7,-2
0.2,0,0,-1,-11,-17,-23,-2,1
0.22,-1,1,1,-13,-7,-19,-4,-1
0.24,-2,-4,0,4,4,58,-3,-1
0.26,-2,-2,-2,2,-20,-43,-11,-1
0.28,-3,-2,-3,11,-18,-48,2,-1
0.3,-3,-2,-3,11,-18,-48,2,-1
0.32,-2,1,-3,17,1,72,6,-8
0.34,-2,-5,-4,30,23,39,4,-6
0.36,1,0,-1,-9,-16,18,3,3
0.38,-3,-4,-5,-4,10,6,-7,-1
0.4,0,2,-1,9,33,51,0,0
0.42,7,0,-1,17,-18,-35,3,36
0.44,5,3,3,4,11,-23,8,4
0.46,1,0,7,3,0,-49,10,0
0.48,0,-1,-1,-16,3,20,2,-6
0.5,6,5,0,32,0,17,6,7
0.52,-4,-7,-11,9,1,2,-15,-9
0.54,-3,1,6,-34,35,-2,8,0
0.56,-2,-1,-2,-7,-8,20,-4,-2
0.58,-2,-1,-2,-6,6,35,-3,-5
0.6,1,0,5,-19,-12,-16,-3,-1
0.62,0,0,0,9,-10,-22,-1,-5
0.64,-7,0,-3,-13,-14,-16,-10,-7
0.66,-3,-2,2,-23,-15,-84,-5,-8
0.68,1,2,2,5,-4,9,-1,4
0.7,-6,-3,-3,-9,3,60,-5,-6
0.72,0,-1,1,16,1,2,-2,1
0.74,2,1,3,0,38,-2,1,1
0.76,-4,-2,-4,11,1,-5,-1,4
0.78,-4,-2,-4,11,1,-5,-1,4
0.8,3,1,3,3,-15,-26,-6,-5
0.82,2,1,1,-23,-13,-9,-9,3
0.84,2,1,1,-23,-13,-9,-9,3
0.86,2,0,-3,-11,-13,8,2,3
0.88,0,6,1,-6,-41,-36,1,-1
0.9,0,-2,0,-3,-7,-8,-8,-1
0.92,-4,-3,-3,-1,6,-17,-4,-6
0.94,-4,-2,1,20,-5,12,2,-1
0.96,-3,-3,0,3,-4,9,-3,-1
0.98,1,-6,-13,15,4,17,-3,2
1,-5,-3,1,-7,-22,-69,-10,-4
1.02,0,0,0,3,2,-51,-3,1
1.04,-2,-1,2,-2,13,-37,1,1
1.06,-2,-1,2,-2,13,-37,1,1
1.08,0,1,1,-4,14,-4,2,0
1.1,2,-1,-2,7,1,2,-7,-1
1.12,0,-1,3,-9,-17,-34,1,-1
1.14,0,-2,-1,8,-27,-19,-2,-1
1.16,0,0,1,-15,0,-16,4,-1
1.18,-2,-3,0,-4,-6,44,-4,0
1.2,-2,-3,0,-4,-6,44,-4,0
1.22,-1,3,1,-5,7,0,1,-3
1.24,-3,-4,0,-14,-5,-45,-7,0
1.26,-3,-4,0,-14,-5,-45,-7,0
1.28,2,4,-5,30,8,20,12,-3
1.3,-1,-3,-2,-7,-19,15,-1,-1
1.32,0,-2,-2,-4,3,33,5,2
1.34,-1,-3,-8,31,26,46,-3,1
1.36,-1,0,-5,-10,-3,3,-3,0
1.38,0,-5,3,6,5,-8,13,15
1.4,-4,-5,-4,32,13,20,1,0
1.42,3,6,12,0,32,-5,9,-1
1.44,-2,-6,-7,-21,-22,9,-10,-4
1.46,-2,-6,-7,-21,-22,9,-10,-4
1.48,-4,-2,-1,26,-11,-32,-7,-5
1.5,-2,-1,-4,8,2,-9,-5,0
1.52,-1,0,-3,16,-12,3,-3,-3
1.54,-1,0,-3,16,-12,3,-3,-3
1.56,-2,2,4,-24,-10,-36,-5,0
1.58,-3,-2,2,9,1,13,-2,-3
1.6,-5,-3,-5,3,-2,28,-4,-6
1.62,-5,-3,-5,3,-2,28,-4,-6
1.64,-2,-3,-2,-11,-5,-1,-1,-3
1.66,2,0,2,0,11,15,0,1
1.68,1,-1,1,9,0,0,3,0
1.7,-3,-2,0,5,5,0,1,0
1.72,0,1,1,7,17,-1,1,-2
1.74,-1,-1,2,1,-8,-10,-4,1
1.76,-2,0,-2,-1,1,-40,2,-3
1.78,-2,0,4,38,-1,-26,1,-1
1.8,-1,4,4,-12,9,-14,3,1
1.82,-2,0,-4,18,0,37,4,1
1.84,1,-1,-1,-28,0,7,-5,1
1.86,1,-1,-1,-28,0,7,-5,1
1.88,2,1,-3,5,-16,-17,-1,1
1.9,-2,-3,-3,7,7,17,-1,-1
1.92,0,2,6,-18,8,2,0,2
1.94,1,2,3,13,0,15,-2,-1
1.96,-4,-2,-1,-4,6,-6,-4,-5
1.98,-6,-5,-8,3,0,24,-4,-3
2,1,2,0,-4,-9,1,-3,-5
2.02,0,-1,-5,-2,-15,-8,-2,-1
2.04,-1,-3,-2,2,-16,-36,-3,1
2.06,-1,-3,-2,2,-16,-36,-3,1
2.08,4,-2,-7,19,-12,-16,-3,-3
2.1,1,0,1,-4,-12,17,-3,9
2.12,-3,-1,-1,-18,11,-18,2,-1
2.14,4,2,7,-7,-1,-10,3,5
2.16,-3,-6,-3,4,-9,-7,3,-3
2.18,-1,2,5,-22,2,10,-1,-4
2.2,2,-5,-3,-11,-19,2,-7,2
2.22,0,-1,1,-3,-11,4,-4,-3
2.24,2,-2,-11,-1,16,3,-1,1
2.26,0,0,0,0,13,7,4,1
2.28,-3,-3,-7,19,6,9,-1,5
2.3,-1,4,4,-21,-10,6,-7,1
2.32,1,1,4,4,14,-52,9,-5
2.34,0,-1,0,-10,-1,7,-1,-3
2.36,-3,1,3,3,-2,0,-5,-4
2.38,3,-3,0,11,-4,4,-7,1
2.4,3,-1,-3,31,9,23,2,2
