0,0.001159432,-0.001360328,-0.03443013,0.1325536,2.136998,-1.225189,1.082301,-0.5278552,-5.606997,4.532832,33.93204,-8.977056,1.52,-0.57,-1.28,1.22,1.479806,-0.542586,-1,1,-2,-2,2,15,4,1
0.02,0.001159432,-0.001360328,-0.03443013,0.1325536,2.136998,-1.225189,1.051377,-0.4663317,-1.546192,3.076175,203.0403,-72.83286,1.6,-0.57,-0.85,0.85,1.585854,-0.5660238,-4,-5,-9,-6,-14,-37,-6,-4
0.04,-1.718163,-1.982183,0.04273995,-0.02450378,-5.703255,-12.85818,1.10703,-0.4452948,2.782661,1.051842,216.4426,-101.2167,1.36,-0.59,-0.55,0,1.372623,-0.5673332,-1,-1,0,-1,0,16,1,0
0.06,-1.717448,-1.98228,-0.07132514,-0.2816674,-9.649914,-9.335281,1.175644,-0.4663408,3.430665,-1.052298,32.40019,-105.207,0.97,-0.76,-0.85,0.85,0.9910325,-0.7609775,2,1,1,-3,6,8,-2,1
0.08,-1.718735,-1.9874,-0.2643234,-0.468373,-1.499083,-10.17451,1.181443,-0.5127434,0.2899647,-2.320132,-157.035,-63.3917,0.72,-0.53,-0.92,1.4,0.7421109,-0.5575743,-1,-1,-3,0,-4,2,2,1
0.09999999,-1.723717,-1.996696,-0.2943051,-0.6718632,-2.066788,-10.24545,1.126897,-0.5527641,-2.727312,-2.001035,-150.8638,15.95483,1.01,-0.53,-2.08,2.56,1.006294,-0.5476782,0,-1,-1,5,-9,0,-8,-3
0.12,-1.72934,-2.010505,-0.3356408,-0.8767722,-2.556113,-9.578274,1.078423,-0.5617405,-2.423662,-0.448817,15.1825,77.61091,1.27,-0.29,-1.4,1.53,1.283652,-0.3260448,1,1,4,19,12,6,-1,-1
0.14,-1.735994,-2.028387,-0.3867631,-1.068338,-2.665848,-8.985384,1.083983,-0.5381089,0.2779841,1.181576,135.0823,81.51964,1.39,-0.46,-0.92,0.31,1.377389,-0.4392368,-3,-2,-3,-6,13,10,-3,-1
0.16,-1.743885,-2.049727,-0.44008,-1.248045,-2.376955,-9.053388,1.118586,-0.5076376,1.73015,1.523569,72.60829,17.09968,0.98,-0.58,-0.55,-0.67,0.9883208,-0.539326,-2,-1,1,-9,-28,-5,3,0
0.18,-1.752888,-2.074455,-0.4876192,-1.429113,-2.004082,-9.476625,1.12239,-0.4939827,0.1902163,0.6827444,-76.99669,-42.04124,0.82,-0.53,-1.1,0.61,0.8338777,-0.541521,1,-1,-3,3,6,1,-5,0
0.2,-1.762729,-2.103018,-0.5277008,-1.618646,-1.837242,-9.523158,1.08472,-0.5050533,-1.883519,-0.5535334,-103.6868,-61.81389,1.03,-0.76,-2.26,2.2,0.9763476,-0.739117,-1,0,0,-5,-11,3,2,0
0.22,-1.773211,-2.135658,-0.5644456,-1.809109,-1.97273,-9.062402,1.059918,-0.5466515,-1.240116,-2.07991,32.17012,-76.31883,1.45,-0.83,-2.62,2.75,1.416274,-0.7841599,-2,-5,-10,-9,5,-6,1,0
0.24,-1.784226,-2.171996,-0.6039002,-1.990357,-2.481464,-8.759039,1.099421,-0.6028661,1.975149,-2.810729,160.7633,-36.54093,1.54,-0.64,-1.89,2.14,1.551502,-0.6542554,1,3,7,7,8,23,3,0
0.26,-1.795934,-2.211482,-0.6535295,-2.165538,-3.168986,-9.242207,1.191265,-0.6439415,4.592228,-2.053771,130.854,37.8479,1.4,-0.59,-1.59,1.28,1.44818,-0.6098824,1,3,7,7,8,23,3,0
0.28,-1.808736,-2.254095,-0.7169092,-2.350382,-3.671381,-10.36559,1.267375,-0.6554078,3.805494,-0.5733132,-39.33668,74.02287,0.94,-0.49,-0.18,0.06,0.987878,-0.5123951,-1,0,0,-1,2,-9,-9,-1
0.3,-1.823,-2.300539,-0.7903368,-2.557693,-3.811349,-11.29652,1.263074,-0.6415701,-0.2150416,0.6918848,-201.0268,63.2599,0.73,-0.59,-1.1,1.28,0.7409285,-0.5647576,-1,-1,1,-3,-7,0,1,-3
0.32,-1.838895,-2.351734,-0.8665638,-2.783624,-3.642267,-11.24391,1.189481,-0.6150871,-3.679651,1.32415,-173.2305,31.61326,1.07,-0.49,-2.44,2.93,1.033138,-0.4978218,0,-1,-3,2,-2,0,11,1
