0.02,2.3,-0.9799995,-0.0459422,0.07704718,0,0,0,0,0,0,0,0
0.04,2.299081,-0.9784586,-0.0459422,0.07704718,3.500021,-3.500021,-8.583069E-05,-8.583069E-05,-0.004077206,-0.004131106,-0.2038603,-0.2065553
0.06,2.298163,-0.9769181,0.02405821,0.007046763,3.498972,-3.498972,-0.0002467632,-0.0002467632,-0.008154413,-0.008262211,-0.2038603,-0.2065553
0.08,2.298645,-0.9767782,0.09403765,-0.06293268,-3.503036,-3.497006,-0.0004935264,-0.0004935264,-0.01223162,-0.01239332,-0.2038603,-0.2065553
0.09999999,2.300528,-0.9780385,0.02397694,-0.1328728,-3.50605,3.50605,-0.0008153915,-0.0008261203,-0.01630883,-0.01652442,-0.2038603,-0.2065553
0.12,2.30101,-0.9806986,-0.04614406,-0.06275178,-3.510114,3.509983,-0.001223087,-0.001244545,-0.02038603,-0.02065553,-0.2038603,-0.2065553
0.14,2.30009,-0.9819563,-0.1163463,0.00744787,3.484816,3.514964,-0.001673698,-0.001716614,-0.02258402,-0.02342664,-0.1098996,-0.1385556
0.16,2.297767,-0.9818107,-0.04665003,0.07774714,3.479048,-3.479573,-0.002167225,-0.002242327,-0.02478202,-0.02619775,-0.1098996,-0.1385556
0.18,2.296838,-0.9802597,0.02293094,0.008155694,3.472625,-3.473543,-0.002703666,-0.002821684,-0.02698001,-0.02896886,-0.1098996,-0.1385556
0.2,2.297301,-0.9801011,0.09238344,-0.06131516,-3.534494,-3.466989,-0.003283024,-0.003454685,-0.029178,-0.03173998,-0.1098996,-0.1385556
0.22,2.299153,-0.9813309,0.02169356,-0.1306549,-3.542228,3.540131,-0.003905296,-0.004141331,-0.03137599,-0.03451109,-0.1098996,-0.1385556
0.24,2.299592,-0.9839489,-0.049151,-0.05985234,-3.550617,3.547733,-0.004559755,-0.004967451,-0.03257581,-0.04105169,-0.05999085,-0.3270299
0.26,2.298616,-0.9851508,-0.1201633,0.01110233,3.439332,3.555729,-0.005235672,-0.00592041,-0.03377562,-0.04759228,-0.05999085,-0.3270299
0.28,2.29622,-0.9849328,-0.05137671,0.08221691,3.427689,-3.436055,-0.00592041,-0.007019043,-0.03497544,-0.05413288,-0.05999085,-0.3270299
0.3,2.295201,-0.9832925,0.01717707,0.01349582,3.414267,-3.427689,-0.006652832,-0.008209229,-0.03617525,-0.06067348,-0.05999085,-0.3270299
0.32,2.295553,-0.9830283,0.0854624,-0.05505796,-3.600316,-3.418741,-0.007415771,-0.009552002,-0.03737507,-0.06721407,-0.05999085,-0.3270299
0.34,2.297273,-0.9841343,0.01345608,-0.1234328,-3.616721,3.590622,-0.008178711,-0.01098633,-0.03923234,-0.07182679,-0.09286373,-0.230636
0.36,2.297553,-0.986608,-0.05887834,-0.05162033,-3.634245,3.599943,-0.009002686,-0.01251221,-0.04108962,-0.07643951,-0.09286373,-0.230636
0.38,2.296387,-0.987646,-0.1315632,0.02037853,3.347154,3.61001,-0.009857178,-0.01412964,-0.04294689,-0.08105224,-0.09286373,-0.230636
0.4,2.293768,-0.9872443,-0.06462016,0.09257873,3.327394,-3.379592,-0.01077271,-0.01586914,-0.04480416,-0.08566496,-0.09286373,-0.230636
0.42,2.292489,-0.985399,0.001927714,0.02498689,3.306142,-3.368407,-0.01171875,-0.01766968,-0.04666144,-0.09027768,-0.09286373,-0.230636
0.4400001,2.292541,-0.9849058,0.06805055,-0.04238123,-3.715898,-3.356848,-0.01266479,-0.01953125,-0.04752747,-0.0936041,-0.04330176,-0.166321
0.4600001,2.293916,-0.9857586,-0.006267411,-0.1095182,-3.738642,3.654751,-0.01361084,-0.02145386,-0.04839351,-0.09693053,-0.04330176,-0.166321
0.4800001,2.293805,-0.9879552,-0.08104024,-0.03642318,3.237911,3.66631,-0.01461792,-0.02346802,-0.04925955,-0.1002569,-0.04330176,-0.166321
0.5000001,2.292199,-0.9886922,-0.01628202,0.03690301,3.213303,3.678613,-0.015625,-0.02554321,-0.05012558,-0.1035834,-0.04330176,-0.166321
0.52,2.291889,-0.9879635,0.04798404,0.1104753,3.187949,-3.309124,-0.01663208,-0.02767944,-0.05099162,-0.1069098,-0.04330176,-0.166321
0.54,2.292865,-0.9857633,0.111743,0.0442928,-3.838191,-3.29682,-0.01779175,-0.02984619,-0.05760773,-0.1080014,-0.3308052,-0.054582
0.56,2.295116,-0.9848868,0.03497921,-0.02164361,-3.864663,-3.282652,-0.01907349,-0.03201294,-0.06422383,-0.1090931,-0.3308052,-0.054582
0.58,2.295832,-0.9853299,-0.04231404,-0.08729666,-3.891134,3.733049,-0.02047729,-0.03421021,-0.07083994,-0.1101847,-0.3308052,-0.054582
0.6,2.295002,-0.9870862,-0.1201367,-0.01263569,3.082061,3.7502,-0.02203369,-0.03643799,-0.07745605,-0.1112763,-0.3308052,-0.054582
0.6199999,2.292616,-0.9873495,-0.0584955,0.0623683,3.054843,3.769215,-0.02371216,-0.03866577,-0.08407216,-0.112368,-0.3308052,-0.054582
0.6399999,2.291462,-0.9861134,0.002601364,0.1377526,3.027626,-3.21032,-0.02545166,-0.04095459,-0.08757783,-0.1138485,-0.1752836,-0.07402405
0.6599999,2.291531,-0.9833707,0.06315388,0.07354619,-4.000378,-3.189068,-0.02728271,-0.04324341,-0.0910835,-0.1153289,-0.1752836,-0.07402405
0.6799999,2.292811,-0.9819137,-0.01685367,0.009764831,-4.028341,-3.166697,-0.0291748,-0.04559326,-0.09458917,-0.1168094,-0.1752836,-0.07402405
0.6999999,2.292492,-0.9817324,-0.09742049,-0.05356911,2.94299,-3.143581,-0.03112793,-0.04797363,-0.09809484,-0.1182899,-0.1752836,-0.07402405
0.7199998,2.290561,-0.9828184,-0.0385607,-0.1164407,2.913908,3.880322,-0.03317261,-0.050354,-0.1016005,-0.1197704,-0.1752836,-0.07402405
0.7399998,2.289807,-0.9851621,0.01971745,-0.03883428,2.884826,3.905303,-0.03518677,-0.05285645,-0.1010098,-0.124195,0.02953335,-0.221229
0.7599998,2.29022,-0.985955,0.07741397,0.03927176,-4.145787,3.92991,-0.03720093,-0.05541992,-0.1004192,-0.1286196,0.02953335,-0.221229
0.7799998,2.291787,-0.985185,-0.005501765,0.11787,-4.177105,-3.045522,-0.03918457,-0.05807495,-0.0998285,-0.1330441,0.02953335,-0.221229
0.7999998,2.291696,-0.9828429,-0.08904387,0.05695952,2.790495,-3.021287,-0.04116821,-0.06082153,-0.09923784,-0.1374687,0.02953335,-0.221229
0.8199998,2.289935,-0.9817193,-0.03323396,-0.00346623,2.756939,-2.997053,-0.04315186,-0.06369019,-0.09864717,-0.1418933,0.02953335,-0.221229
0.8399997,2.289292,-0.9818026,0.02190482,-0.06340728,2.721892,4.027222,-0.04519653,-0.06658936,-0.1029738,-0.1461099,-0.2163326,-0.2108295
0.8599997,2.289751,-0.9830861,0.07634266,0.01713716,-4.313566,4.052203,-0.04733276,-0.0696106,-0.1073005,-0.1503265,-0.2163326,-0.2108295
0.8799997,2.2913,-0.98276,-0.009928656,0.09818123,-4.350477,-2.921737,-0.04959106,-0.07269287,-0.1116271,-0.1545431,-0.2163326,-0.2108295
0.8999997,2.291123,-0.9808131,-0.0969382,0.03974648,2.611902,-2.894147,-0.0519104,-0.0758667,-0.1159538,-0.1587597,-0.2163326,-0.2108295
0.9199997,2.289207,-0.9800346,-0.04470017,-0.01813645,2.573126,-2.865811,-0.05429077,-0.07913208,-0.1202804,-0.1629763,-0.2163326,-0.2108295
0.9399996,2.288337,-0.9804166,0.006762343,-0.07545266,2.533231,4.16331,-0.05670166,-0.08242798,-0.1196174,-0.1651164,0.03315015,-0.1070076
0.9599996,2.288495,-0.9819452,0.05742697,0.007813537,-4.507071,4.192765,-0.05908203,-0.08578491,-0.1189544,-0.1672566,0.03315015,-0.1070076
0.9799996,2.289668,-0.9818061,-0.03271445,0.09166883,-4.548084,-2.778191,-0.06143188,-0.08917236,-0.1182914,-0.1693967,0.03315015,-0.1070076
0.9999996,2.289038,-0.9799917,-0.1236761,0.036105,2.410564,-2.749482,-0.06378174,-0.09259033,-0.1176284,-0.1715369,0.03315015,-0.1070076
1.02,2.286589,-0.9792873,-0.07546484,-0.01888464,2.368805,-2.720773,-0.06613159,-0.09606934,-0.1169654,-0.173677,0.03315015,-0.1070076
1.04,2.285104,-0.9796813,-0.02808874,-0.07330011,2.3263,4.307973,-0.06845093,-0.09957886,-0.1163172,-0.1755829,0.03241117,-0.09529351
1.06,2.284567,-0.9811639,0.01843727,0.01285936,2.283423,4.336309,-0.07077026,-0.1031494,-0.1156689,-0.1774888,0.03241117,-0.09529351
1.08,2.284961,-0.9809241,0.06410573,0.09958553,-4.760231,-2.635391,-0.07305908,-0.10672,-0.1150207,-0.1793947,0.03241117,-0.09529351
1.1,2.286268,-0.9789503,-0.03109887,0.04687771,-4.803853,-2.607428,-0.0753479,-0.1103516,-0.1143725,-0.1813005,0.03241117,-0.09529351
1.12,2.285672,-0.9780313,-0.1271759,-0.005270842,2.151808,-2.579464,-0.07763672,-0.1140137,-0.1137243,-0.1832064,0.03241117,-0.09529351
1.14,2.283154,-0.9781541,-0.08413977,-0.05686012,2.107066,4.448535,-0.07989502,-0.1177063,-0.1126849,-0.184362,0.05196813,-0.05777828
1.159999,2.281497,-0.9793066,-0.04199845,0.03211058,2.061951,4.476125,-0.0821228,-0.1214294,-0.1116455,-0.1855175,0.05196813,-0.05777828
