0,2,6,-17,-31,-5,-2,-3,-1
0.02,3,0,-7,-8,2,2,-1,-4
0.04,-17,-8,-3,12,3,-1,-8,-21
0.06,12,4,2,-5,-3,-3,-2,3
0.08,3,-1,7,4,-6,5,2,4
0.09999999,6,4,-12,-11,2,-2,0,2
0.12,1,0,-2,-4,0,-7,-1,-11
0.14,38,1,-13,-22,-4,6,-6,-3
0.16,-19,0,14,10,-3,0,-3,-2
0.18,-15,-7,-5,11,5,-11,-9,-12
0.2,44,2,-3,-16,0,0,2,0
0.22,2,13,10,27,9,7,9,8
0.24,15,-2,-14,28,18,-5,-1,17
0.26,-12,-6,-19,-15,-1,11,7,18
0.28,-21,3,-16,50,26,-5,2,45
0.3,6,-7,0,-24,1,-2,6,-26
0.32,-18,-5,28,21,-16,-25,-19,13
0.34,-18,-5,28,21,-16,-25,-19,13
0.36,88,8,-18,-101,58,13,10,2
0.38,21,-8,6,43,-20,-14,-6,-76
0.4,-8,-8,3,-45,-16,4,-3,44
0.42,37,-18,-38,-30,12,4,-5,-1
0.44,79,4,7,-4,11,-3,-2,102
0.46,-34,-3,28,41,-17,-15,4,-35
0.48,94,-16,9,29,-4,0,-12,-69
0.5,19,4,-24,-35,-21,-2,10,-8
0.52,1,-1,3,11,-20,-20,-12,45
0.54,5,22,-30,-106,-25,-3,7,30
0.56,-27,14,-3,-14,1,5,6,29
0.58,-30,4,-38,-6,-3,-111,-5,-4
0.6,45,-1,14,35,15,38,-2,15
0.62,45,-1,14,35,15,38,-2,15
0.64,10,-4,24,87,42,10,10,77
0.66,22,3,16,24,-13,19,8,4
0.68,100,-7,-3,-24,-15,4,5,-11
0.7,-16,4,0,-46,-18,-2,-6,15
0.72,-5,-2,-3,-10,-3,-13,14,16
0.74,-84,1,15,-16,-4,-2,6,-6
0.76,12,-5,45,57,30,4,-4,-14
0.78,-4,4,-2,1,-29,-13,-12,-10
0.8,20,-8,-15,-25,-18,2,-2,-29
0.82,62,6,6,22,7,-11,-7,31
0.84,-17,4,21,13,-11,-13,-1,48
0.86,29,-19,-6,25,-8,0,-4,-19
0.88,-5,4,-13,-38,-4,-3,-1,1
0.9,22,-6,-27,-14,0,-6,-17,8
0.92,30,-5,-9,-8,6,-9,1,-5
0.94,-27,3,-24,-38,-26,5,-2,-19
0.96,-27,3,-24,-38,-26,5,-2,-19
0.98,-27,3,-24,-38,-26,5,-2,-19
1,44,11,13,35,55,10,3,50
1.02,7,-9,2,39,13,12,5,3
1.04,28,-22,25,-24,-41,-9,-5,-8
1.06,-71,7,-14,-60,-27,-5,0,-6
1.08,-45,-5,-8,-3,1,2,7,-2
1.1,-45,-5,-8,-3,1,2,7,-2
1.12,77,0,1,17,8,-8,-9,-18
1.14,-11,-19,-14,-46,-42,3,10,-9
1.16,-11,-19,-14,-46,-42,3,10,-9
1.18,29,4,-25,-65,-17,-13,1,-5
1.2,29,4,-25,-65,-17,-13,1,-5
1.22,-29,-2,-1,-23,15,2,-3,-16
1.24,63,6,7,24,13,7,9,-3
1.26,6,-5,-16,-7,-17,-1,-4,-10
1.28,6,-5,-16,-7,-17,-1,-4,-10
1.3,-28,2,8,5,5,1,4,2
1.32,-28,2,8,5,5,1,4,2
1.34,2,4,-6,-9,11,4,12,9
1.36,8,-9,10,-3,2,-8,-3,-11
1.38,-1,9,11,14,21,2,0,5
1.4,-34,-1,3,14,-13,-9,-4,-1
1.42,2,0,-12,-7,11,4,-2,-6
1.44,-1,5,-14,-22,-14,-2,-3,7
1.46,-1,5,-14,-22,-14,-2,-3,7
1.48,0,11,5,5,11,-1,3,2
1.5,30,2,-19,-4,-13,-1,6,-6
1.52,30,2,-19,-4,-13,-1,6,-6
1.54,-32,1,34,-3,-3,-1,-1,6
1.56,-40,0,-24,1,-2,-11,-6,-1
1.58,-40,0,-24,1,-2,-11,-6,-1
1.6,-41,3,-13,-7,2,-2,-3,10
1.62,-4,2,-16,-31,-2,3,-2,-22
1.64,-4,2,-16,-31,-2,3,-2,-22
1.66,-57,-8,-22,-26,-16,-8,-4,-7
1.68,16,14,-4,-25,-15,-11,-6,0
1.7,24,-2,-9,6,6,0,6,17
1.72,-81,-3,-7,-25,-15,-1,-1,-3
1.74,16,-13,13,20,-7,1,-3,-2
1.76,-25,3,-1,1,-6,-10,-3,1
1.78,66,6,-8,-8,18,-13,4,5
1.8,-10,-8,42,41,24,-4,-6,11
