0,-23,1,6,-29,-3,15,-7,-1
0.02,-14,4,-29,-1,20,20,-4,7
0.04,-6,0,6,29,15,-3,-1,-7
0.06,21,-4,17,-4,5,-16,1,-10
0.08,21,-4,17,-4,5,-16,1,-10
0.09999999,-7,-14,-11,3,-1,-15,-1,5
0.12,19,3,-6,-1,-4,-2,-1,-2
0.14,5,-3,9,3,-13,3,12,2
0.16,23,2,-17,-13,-3,11,-7,1
0.18,-21,6,7,-28,-12,18,0,0
0.2,28,-2,10,24,6,-4,-8,-2
0.22,4,-1,-2,-19,-4,-19,0,-16
0.24,-3,-4,-6,20,3,4,-1,8
0.26,-42,-7,8,20,-14,-4,-4,-23
0.28,-6,-6,-15,-53,-33,2,-12,6
0.3,-27,1,-1,-12,-3,10,5,9
0.32,-27,1,-1,-12,-3,10,5,9
0.34,2,9,26,41,7,-2,-8,-17
0.36,-96,-20,-9,52,-5,-19,1,27
0.38,39,32,-18,-83,4,-19,6,-52
0.4,47,-9,20,-35,31,19,29,-55
0.42,-34,0,-10,-41,-46,-3,-26,-35
0.44,-30,13,-31,-19,19,12,-5,2
0.46,-20,-15,-65,-29,21,-2,2,-12
0.48,76,-14,6,17,8,10,-7,5
0.5,32,-14,12,-33,-15,-9,-1,62
0.52,32,-14,12,-33,-15,-9,-1,62
0.54,-50,9,35,25,3,-11,-1,-48
0.56,91,-7,-9,-38,-42,-14,2,44
0.58,-54,8,-13,31,0,104,19,25
0.6,13,0,2,21,-15,-55,-3,5
0.62,12,-2,-18,-9,17,-10,-5,33
0.64,81,-12,-10,-52,-9,-13,1,94
0.66,-25,-3,-7,-31,-6,-11,-15,-54
0.68,-18,4,-33,-25,-29,1,-4,-24
0.7,-15,1,20,-2,12,-7,3,-50
0.72,-28,-3,-7,-40,-24,-7,-24,-16
0.74,-28,-3,-7,-40,-24,-7,-24,-16
0.76,2,-3,-40,39,-3,9,-6,-10
0.78,10,31,11,27,7,-21,-2,9
0.8,35,3,13,30,9,14,6,-15
0.82,35,3,13,30,9,14,6,-15
0.84,-19,2,-28,-46,5,3,2,-2
0.86,-19,2,-28,-46,5,3,2,-2
0.88,-22,9,22,-19,0,-5,-4,-8
0.9,45,-2,34,32,29,30,-4,9
0.92,45,-2,34,32,29,30,-4,9
0.94,11,-9,-1,-24,19,19,25,-10
0.96,11,-9,-1,-24,19,19,25,-10
0.98,10,3,10,-4,32,12,-20,49
