0,-3,-3,-9,-7,39,-13,3,0
0.02,1,6,4,2,4,4,1,0
0.04,-1,-6,-5,-6,15,7,0,-1
0.06,0,2,4,13,-19,-2,-2,0
0.08,0,2,4,13,-19,-2,-2,0
0.09999999,-2,-3,0,0,27,2,-1,-1
0.12,-1,7,2,-6,4,10,-1,-1
0.14,-5,-2,-5,2,22,-1,-1,-1
0.16,0,1,-8,-1,-13,-7,-1,-1
0.18,-2,-5,2,11,23,10,-2,-2
0.2,-2,-5,2,11,23,10,-2,-2
0.22,3,-4,-2,0,15,1,-5,1
0.24,-5,-10,-6,3,27,-14,-10,2
0.26,-4,-8,7,8,40,-7,-5,-4
0.28,-1,-9,-16,-13,-56,-10,-5,0
0.3,4,6,-1,0,40,-17,-5,3
0.32,-8,-6,-4,-1,-10,-12,-7,-5
0.34,-8,-6,-4,-1,-10,-12,-7,-5
0.36,-8,-6,-4,-1,-10,-12,-7,-5
0.38,0,2,4,-3,-59,0,0,-2
0.4,-1,-1,-3,-5,22,20,13,1
0.42,0,-7,-22,-32,12,4,-10,-4
0.44,3,12,-12,-20,12,6,2,0
0.46,2,6,4,2,-42,36,15,3
0.48,2,6,4,2,-42,36,15,3
0.5,2,6,4,2,-42,36,15,3
0.52,0,4,-8,-20,-48,-26,-11,0
0.54,0,-2,-14,-33,-7,-40,-6,-2
0.56,1,-11,1,9,21,8,2,1
0.58,-5,-6,-16,-22,-55,-2,-12,-5
0.6,-5,-6,-16,-22,-55,-2,-12,-5
0.62,-4,3,-2,-7,-61,21,1,0
0.64,0,7,-22,-18,26,-10,-1,0
0.66,-1,1,21,21,0,-6,-7,-1
0.68,1,-9,1,3,18,6,1,0
0.7,0,-1,1,-3,86,-14,-1,-1
0.72,-4,-7,-1,4,47,9,-2,-3
0.74,-4,-5,8,15,28,4,1,0
0.76,0,1,4,2,63,20,3,6
0.78,1,0,-4,-3,-38,0,6,0
0.8,-3,-6,10,24,34,41,-1,-3
0.82,2,1,14,5,-2,-3,2,-1
0.84,3,2,-4,2,-38,-3,10,3
0.86,-3,7,-12,-12,1,-10,-5,0
0.88,0,0,-29,-21,-31,-18,-3,-1
0.9,0,0,-29,-21,-31,-18,-3,-1
0.92,0,0,-29,-21,-31,-18,-3,-1
0.94,-5,-16,-1,11,3,0,-2,-1
0.96,-5,-16,-1,11,3,0,-2,-1
0.98,2,0,30,15,-15,-1,-1,1
1,2,0,30,15,-15,-1,-1,1
1.02,2,0,30,15,-15,-1,-1,1
1.04,0,3,-10,-21,-58,-11,-6,0
1.06,4,5,0,-6,11,8,6,1
1.08,-3,-6,1,-3,-33,-3,0,-4
1.1,0,3,-32,-26,-2,-10,-1,0
1.12,0,7,-3,-7,47,8,-2,-3
1.14,0,3,5,7,49,-2,-3,1
1.16,1,-4,3,13,11,-3,1,1
1.18,1,-4,3,13,11,-3,1,1
1.2,0,-5,22,-3,-59,-1,-4,-1
1.22,-2,-6,-6,11,12,-2,-1,-1
1.24,-2,-6,-6,11,12,-2,-1,-1
1.26,3,6,-6,-16,25,1,4,-1
1.28,-4,1,-18,-7,-46,-8,0,1
1.3,-4,-3,-15,-16,49,-11,-4,-4
1.32,1,2,-6,2,-32,-3,1,0
1.34,1,2,-11,5,-82,-5,-1,0
1.36,1,0,-12,-17,38,9,-2,0
1.38,-5,-5,8,-6,-15,-3,-5,-1
1.4,0,0,-18,-7,15,-5,-4,-1
1.42,0,0,-18,-7,15,-5,-4,-1
1.44,0,1,3,20,73,14,5,-1
1.46,-3,-2,4,7,33,13,-2,-1
1.48,0,-1,-5,-18,-21,-4,-7,-1
1.5,0,-1,7,-5,-27,17,2,-1
1.52,0,1,1,-9,-42,1,-6,-2
1.54,-1,-4,-14,-10,-4,-10,0,-1
1.56,-1,2,30,16,-5,-5,-1,1
1.58,-3,-7,3,-4,-16,0,-2,-3
1.6,1,0,1,18,65,15,3,1
