0,0,3,-10,-1,0,0,-1,-2
0.02,0,-1,4,7,-6,-2,-3,-1
0.04,0,1,-1,-5,0,-3,0,0
0.06,-1,2,-12,-9,1,2,1,-2
0.08,-1,2,-12,-9,1,2,1,-2
0.09999999,-1,-3,-15,-4,-4,-2,-1,-2
0.12,-1,-1,12,17,2,-7,1,-1
0.14,-1,-1,12,17,2,-7,1,-1
0.16,0,-8,-6,-5,-7,0,-2,-3
0.18,-5,-7,8,6,-15,-7,-5,-2
0.2,0,0,4,0,2,-2,1,0
0.22,-4,-4,-3,-9,-11,22,-1,-1
0.24,-2,9,-4,-2,2,-5,1,1
0.26,-2,9,-4,-2,2,-5,1,1
0.28,0,-6,-5,-2,4,2,2,-1
0.3,-2,0,0,-7,-5,2,-2,-1
0.32,0,-1,-2,-2,5,-8,-1,-2
0.34,-1,0,-8,-5,-1,0,-1,2
0.36,0,-3,-6,-4,0,3,-2,-2
0.38,0,-3,-6,-4,0,3,-2,-2
0.4,0,0,0,5,11,5,3,0
0.42,0,0,0,5,11,5,3,0
0.44,0,0,0,5,11,5,3,0
0.46,0,0,0,5,11,5,3,0
0.48,0,0,0,5,11,5,3,0
0.5,-3,2,2,-8,7,-11,-7,-2
0.52,0,0,-6,-3,-18,11,-2,-2
0.54,1,3,2,1,39,3,-2,-2
0.56,1,3,2,1,39,3,-2,-2
0.58,0,2,5,0,-6,4,5,3
0.6,0,6,-11,-10,12,-11,-7,-2
0.62,0,6,-11,-10,12,-11,-7,-2
0.64,-1,1,-2,-1,16,6,-2,-3
0.66,1,-3,17,22,-13,8,-6,0
0.68,1,0,-6,-7,42,-12,-3,-1
0.7,-1,-7,11,13,30,-6,0,-2
0.72,1,1,3,-5,-22,-23,-2,0
0.74,-1,1,-1,-4,28,6,-2,-3
0.76,1,6,-21,-16,19,9,2,5
0.78,3,4,-2,12,-19,-21,-7,1
0.8,-1,2,-6,-18,-34,12,-1,-3
0.82,1,-3,20,3,-32,0,-4,-2
0.84,0,-1,15,4,9,-4,-2,-1
0.86,-2,-5,8,6,29,9,-2,-2
0.88,4,6,-11,3,104,22,15,4
0.9,-3,-1,0,2,-39,-17,-2,-1
0.92,-3,-1,0,2,-39,-17,-2,-1
0.94,-2,-6,8,9,-24,-27,-7,-4
0.96,1,0,-1,-13,-8,-1,4,-3
0.98,-1,-8,5,4,-6,7,-2,0
1,0,-5,0,9,-18,-12,-8,-1
1.02,0,5,12,8,-11,-2,4,2
1.04,-1,3,-11,-22,-6,-16,-1,-3
1.06,-1,1,-6,-7,-3,-4,-2,-4
1.08,-4,-6,-1,6,-14,1,-1,-4
1.1,-2,-6,25,35,18,6,0,-1
1.12,1,3,-14,-17,28,4,5,3
1.14,1,-1,-1,3,-12,-7,-7,-1
1.16,-3,-4,-10,-19,-5,1,1,-1
1.18,0,2,-12,-12,1,4,1,0
1.2,-2,-1,-4,2,-3,3,1,-4
1.22,-2,-8,-9,-8,28,-5,0,-1
1.24,-3,-9,9,11,-4,2,2,-2
1.26,-3,-9,9,11,-4,2,2,-2
1.28,-4,-1,1,-7,-42,-7,-5,-4
1.3,-4,-1,1,-7,-42,-7,-5,-4
1.32,0,-1,12,10,-61,1,3,-1
1.34,-3,-9,12,10,11,-8,0,-2
1.36,-1,0,1,0,12,-4,-3,-1
1.38,-1,-1,-3,-1,24,-19,-2,1
1.4,0,-5,2,-3,4,-1,1,-1
1.42,-3,-7,3,0,-29,20,-2,0
1.44,3,10,-10,-16,-9,-6,3,-1
1.46,1,3,-6,-9,32,3,3,0
1.48,-3,-4,-3,-6,-28,6,-5,-2
1.5,-2,-2,3,3,-27,0,-4,-1
1.52,0,-5,0,8,12,-12,-3,1
1.54,0,3,-25,-28,-32,-5,1,-1
1.56,1,4,5,9,6,10,9,7
1.58,0,-1,11,14,-39,-2,-3,-3
1.6,0,1,3,4,-24,-5,-6,-1
1.62,1,1,-24,-22,19,9,-1,-2
1.64,-1,3,-10,-12,17,-1,0,-2
1.66,-1,-5,9,8,22,-4,1,-3
1.68,-1,1,-6,-4,-3,21,-3,-1
1.7,0,1,8,-2,-8,-17,1,-2
1.72,-1,0,7,7,-31,-1,-3,-1
1.74,-4,-6,-7,2,13,3,0,-1
1.76,-2,-5,17,10,-8,2,1,-2
