0,-0.003963985,-0.00327786,-0.1353319,0.2357175,3.030138,-1.531614,-0.1932163,0.7514634,2.351801,-7.710797,122.5124,-40.90757,-0.04,0.76,-1.65,1.89,-0.006283508,0.7603714,-15,2,6,0,-21,-45,-16,0
0.02,-0.003963985,-0.00327786,-0.1353319,0.2357175,3.030138,-1.531614,-0.1010005,0.643297,4.610791,-5.408323,112.9495,115.1237,0.25,0.81,-0.79,1.16,0.2064493,0.8146834,-15,2,6,0,-21,-45,-16,0
0.04,-2.591116,-2.256276,0.06060277,-0.03063229,7.867422,1.235376,0.008581099,0.6065036,5.479079,-1.839668,43.41438,178.4328,0.38,0.7,-1.16,1.16,0.3598841,0.7094277,-2,2,-3,-3,6,28,5,-2
0.06,-2.589633,-2.256087,0.2179512,-0.005924775,3.21337,4.099366,0.107252,0.5992406,4.933545,-0.3631502,-27.27671,73.82587,0.06,0.46,-1.77,1.71,0.07874588,0.4272912,-2,2,-3,-3,6,28,5,-2
0.08,-2.585222,-2.255485,0.2822186,0.07606254,3.124539,2.892629,0.1404108,0.5913285,1.65794,-0.395605,-163.7802,-1.622736,-0.42,0.76,-2.2,2.26,-0.4215166,0.738873,0,-7,2,6,-8,6,11,0
0.09999999,-2.57952,-2.253721,0.3447093,0.1339151,3.027768,-5.921501,0.09246457,0.6118323,-2.39731,1.025191,-202.7625,71.03979,-0.02,0.98,-1.65,1.04,-0.06690703,0.9890907,4,0,4,11,5,60,5,2
0.12,-2.572773,-2.251392,0.4052647,0.0154851,3.278544,-5.335133,0.01964925,0.6768134,-3.640766,3.249055,-62.17279,111.1932,-0.19,0.91,0.06,-0.31,-0.1420746,0.9202802,-1,-4,-6,-26,-22,-14,11,-3
0.14,-2.565134,-2.251611,0.4708356,-0.09121755,4.073306,-4.444618,-0.01832025,0.7412075,-1.898475,3.219703,87.11457,-1.467609,0.41,0.58,-1.22,0.98,0.3828735,0.580709,-8,5,0,-3,-16,-51,-1,-1
0.16,-2.556183,-2.25371,0.5523017,-0.1801099,4.860893,4.428246,0.02089501,0.7564622,1.960763,0.7627338,192.9619,-122.8485,0.59,0.52,-2.26,2.56,0.5579103,0.5273022,0,-6,-5,9,48,-6,-4,-1
0.18,-2.545248,-2.257027,0.6495196,-0.09154499,5.047471,3.948768,0.1273303,0.7292893,5.321764,-1.358643,168.05,-106.0689,0.42,0.64,-1.22,2.5,0.4740105,0.6388789,-11,-8,-5,8,42,-31,4,-6
0.2,-2.53206,-2.258078,0.750469,-0.01256963,4.715125,2.647071,0.1963683,0.7025761,3.451902,-1.33566,-93.49312,1.149178,-0.7,0.84,0.43,0.12,-0.6347803,0.8227258,-4,-2,7,9,-8,0,5,1
0.22,-2.516859,-2.257821,0.8447714,0.04037179,4.388402,1.802732,0.141984,0.7143112,-2.719214,0.5867541,-308.5558,96.12069,-0.27,1.04,-2.08,0.43,-0.3338816,1.065147,10,-1,-3,-1,13,7,11,2
0.24,-2.500047,-2.257409,0.9325395,0.07642642,4.53193,-5.940741,0.05034263,0.7661822,-4.582071,2.593553,-93.14285,100.34,0.53,0.89,-1.04,0.67,0.463759,0.9035289,-13,-2,5,-4,-16,-1,-2,-4
0.26,-2.481767,-2.256546,1.023178,-0.04238838,5.166355,-4.819992,0.04908625,0.8245149,-0.06281864,2.916631,225.9626,16.15391,0.53,0.89,-1.4,2.26,0.557491,0.9040048,-13,-2,5,-4,-16,-1,-2,-4
0.28,-2.461724,-2.257405,1.126505,-0.1387882,5.879813,3.603992,0.1203799,0.8583367,3.564681,1.691091,181.375,-61.27701,0.16,0.71,-1.89,1.77,0.1764316,0.697793,-1,-3,-2,1,-20,-33,-16,-8
0.3,-2.439438,-2.259664,1.244101,-0.06670839,6.293485,2.732074,0.1543647,0.8412669,1.699241,-0.8534908,-93.272,-127.2291,-0.46,0.37,-0.37,-0.79,-0.4522078,0.4031596,-8,1,5,-3,-4,-16,4,2
0.32,-2.414433,-2.260749,1.369971,-0.0120669,6.084704,2.316439,0.1202871,0.7734454,-1.70388,-3.391072,-170.1561,-126.8791,0.32,0.59,-2.62,0.43,0.2444292,0.5727717,4,-3,0,-20,-10,10,4,-1
0.34,-2.386546,-2.261231,1.491665,0.03426188,5.25519,2.733209,0.09962543,0.6981838,-1.033083,-3.76308,33.53986,-18.60037,0.3,0.64,-1.04,1.53,0.3599168,0.6366783,1,6,1,8,43,33,13,4
0.36,-2.35617,-2.260691,1.596769,0.08892606,4.33468,-5.422709,0.09260864,0.646134,-0.3508396,-2.602491,34.11218,58.02944,-0.52,0.6,-0.98,1.22,-0.4975897,0.6206883,9,-2,-4,1,1,5,-1,0
0.38,-2.323858,-2.25896,1.683463,-0.01952811,3.698075,-5.336895,6.068112E-05,0.6228315,-4.627398,-1.165125,-213.8279,71.86831,-0.95,0.76,-0.06,0.43,-0.9256604,0.7562571,-3,0,-11,12,-4,-2,-7,0
0.4,-2.290021,-2.26002,1.757424,-0.126266,3.41307,4.203569,-0.1535609,0.633392,-7.68108,0.5280256,-152.6841,84.65752,0.08,0.83,-1.65,0.92,0.005750924,0.8354728,-4,-3,-10,-27,-6,0,11,-2
0.42,-2.25495,-2.263653,1.825686,-0.04219461,3.542233,6.082366,-0.1926457,0.6643931,-1.954241,1.550055,286.342,51.10145,1.15,0.66,-2.26,2.26,1.090436,0.6657919,6,11,6,-9,-10,-65,-11,-2
0.44,-2.218664,-2.264776,1.89653,0.07945269,3.921396,6.560458,-0.05352778,0.7025362,6.955898,1.907152,445.507,17.85487,0.41,1,-1.16,1.4,0.4751415,0.986841,-9,-8,4,15,-3,12,-19,1
0.46,-2.181015,-2.262168,1.974958,0.2106619,4.387914,-3.549672,0.1014382,0.7338905,7.748299,1.567715,39.62002,-16.97183,-0.41,0.43,0.24,-1.34,-0.3787692,0.4436954,3,-2,-4,17,29,31,9,0
0.48,-2.141745,-2.256822,2.062716,0.1396684,4.7714,-5.444878,0.1240121,0.714781,1.128697,-0.9554714,-330.9801,-126.1593,-0.45,0.32,-2.01,0.55,-0.4746101,0.3128261,-3,-1,3,-5,-16,-2,8,2
0.5,-2.100353,-2.253863,2.158144,0.03077087,4.537677,-5.72095,0.05006344,0.6559326,-3.697435,-2.942422,-241.3066,-99.34754,0.02,0.73,-3.6,2.5,-0.01961063,0.7178447,-2,1,6,-14,-9,17,12,-1
0.52,-2.056766,-2.253781,2.248898,-0.08364813,3.817919,-4.816577,-0.02072433,0.6310725,-3.539389,-1.243004,7.902312,84.9709,-0.06,0.95,-2.87,2.56,-0.03201399,0.9637077,0,-5,-8,3,-17,-19,-20,-8
0.54,-2.011608,-2.255968,2.325256,-0.1799797,3.513863,4.457731,-0.04642823,0.6652672,-1.285195,1.709735,112.7097,147.637,0.23,0.87,-3.3,1.4,0.1982276,0.8853043,1,-4,-3,-3,-18,-36,-7,3
0.56,-1.965352,-2.259753,2.395534,-0.09082507,3.932087,4.771985,-0.03859924,0.7273225,0.3914492,3.102762,83.8322,69.65131,-0.11,0.93,-3.23,1.34,-0.1064154,0.9073755,4,-1,7,1,-16,-16,-15,-6
