0,-0.003138836,-0.001292639,0.1905477,0.3008628,-0.7817001,2.42473,-0.002920867,0.58113,3.278583,-2.822331,-22.51707,-26.28237,-0.25,0.62,-1.4,0.67,-0.2680379,0.6183754,9,1,-2,-8,1,59,1,-3
0.02,-0.003138836,-0.001292639,0.1905477,0.3008628,-0.7817001,2.42473,-0.002810615,0.5523847,0.005512603,-1.437262,-163.6535,69.25345,-0.24,0.62,-0.49,0.06,-0.2241821,0.6037605,-7,-3,-3,29,-16,-28,-7,-1
0.04,2.299485,-2.244532,-0.015634,0.0484946,6.75558,0.03437339,-0.04385636,0.5480638,-2.052287,-0.216049,-102.89,61.06064,-0.11,0.59,-1.89,1.59,-0.1192242,0.6056149,-7,-3,-3,29,-16,-28,-7,-1
0.06,2.299204,-2.243859,0.1194776,0.04918207,10.90685,-3.667985,-0.06547579,0.5550556,-1.080972,0.3495902,48.56577,28.28196,0.3,0.57,-1.1,2.32,0.2561499,0.5748934,-7,-3,-3,29,-16,-28,-7,-1
0.08,2.301543,-2.243033,0.3376147,-0.02417763,2.584129,-3.403367,-0.01116721,0.5591937,2.715429,0.2069086,189.8201,-7.13408,0.8,0.47,-1.71,2.56,0.7527547,0.4799852,-7,-3,-3,29,-16,-28,-7,-1
0.09999999,2.308265,-2.243121,0.3892972,-0.09224496,2.634742,4.340911,0.1354561,0.5527797,7.331166,-0.3206998,230.7868,-26.38042,0.81,0.52,-1.89,2.32,0.7930431,0.518758,-10,1,3,-5,16,49,-5,-2
0.12,2.316097,-2.243893,0.4419921,-0.005426735,2.556295,2.547692,0.2912625,0.5456365,7.790322,-0.357163,22.9578,-1.823157,-0.04,0.64,-1.04,0.61,0.01724801,0.6071531,-10,1,3,-5,16,49,-5,-2
0.14,2.324989,-2.242862,0.493118,0.0455271,2.468928,0.6421611,0.3182104,0.5576128,1.347391,0.5988151,-322.1465,47.7989,-0.79,0.82,-1.65,-1.04,-0.7393961,0.7852468,-10,1,3,-5,16,49,-5,-2
0.16,2.334766,-2.241753,0.5424966,0.05837032,2.615407,-8.09591,0.1702445,0.6099663,-7.398291,2.617675,-437.2841,100.943,-0.73,1.1,-0.79,0.06,-0.760363,1.059993,-10,1,3,-5,16,49,-5,-2
0.18,2.345246,-2.241647,0.5948047,-0.1035479,3.255721,-6.286357,-0.04623007,0.7137598,-10.82373,5.189675,-171.272,128.6,-0.16,1.23,-1.89,2.5,-0.1739567,1.226425,1,0,-6,-1,-6,-10,4,-1
0.2,2.356395,-2.245279,0.6599191,-0.229275,4.525187,4.769746,-0.2216502,0.8343883,-8.771006,6.031427,102.6362,42.08758,-0.6,0.81,-0.49,1.65,-0.5713884,0.8505193,-20,3,-5,8,-13,-45,-11,-8
0.22,2.368708,-2.251148,0.7504229,-0.1338801,6.000574,6.915014,-0.3458349,0.9040667,-6.209234,3.483921,128.0886,-127.3753,-0.36,0.64,-1.46,1.22,-0.3916632,0.6344871,-20,3,-5,8,-13,-45,-11,-8
0.24,2.383198,-2.254741,0.8704344,0.004420174,6.852808,8.433622,-0.3798945,0.889093,-1.702982,-0.748688,225.3126,-211.6305,0.64,0.41,-1.77,0.18,0.556999,0.4293449,-20,3,-5,8,-13,-45,-11,-8
0.26,2.400718,-2.254895,1.007491,0.1730926,6.669664,0.4416893,-0.2436672,0.8009118,6.811363,-4.40906,425.7173,-183.0186,1.04,0.31,-0.73,0.06,1.074198,0.3113264,4,-4,23,5,-10,-20,-2,0
0.28,2.421529,-2.250421,1.140884,0.1819264,5.591127,-1.224443,-0.004962314,0.6807132,11.93525,-6.009931,256.1942,-80.04353,0,0.5,-1.89,1.22,0.04202421,0.4862049,4,-4,23,5,-10,-20,-2,0
0.3,2.445235,-2.245028,1.252706,0.1574375,4.121002,-4.143623,0.1286134,0.5901215,6.678786,-4.529583,-262.823,74.01736,-0.87,0.78,-0.12,0.24,-0.8274112,0.7567996,31,-1,-7,-3,7,-57,-14,-1
0.32,2.470945,-2.240911,1.335126,0.07456509,3.013006,-5.777222,0.0692029,0.5606658,-2.970525,-1.472786,-482.4655,152.8399,-0.55,0.67,-1.22,1.16,-0.5846443,0.6879697,-5,1,-7,-7,-9,37,-4,2
0.34,2.497859,-2.239851,1.395386,-0.04097935,2.652746,-5.050649,-0.05408951,0.5745967,-6.16462,0.6965458,-159.7048,108.4666,0.29,0.7,-1.53,1.71,0.2342763,0.7259334,-5,1,-7,-7,-9,37,-4,2
0.36,2.525666,-2.241563,1.448441,-0.1419923,2.82313,4.865664,-0.09417359,0.6123921,-2.004204,1.889768,208.0208,59.66112,0.33,0.83,-0.79,0.24,0.3452532,0.8293242,-8,-7,-10,-3,-18,-11,5,1
0.38,2.554358,-2.244696,1.504904,-0.04467904,3.28539,5.356078,-0.06270117,0.6621589,1.573621,2.488342,178.8913,29.92869,-0.22,0.72,0.31,-2.01,-0.1919117,0.7408465,-2,4,3,-18,10,59,-7,1
