0,-0.001244173,0.0008698165,-0.10008,-0.4715259,-0.8194088,-1.481347,0.3458095,0.5315874,-3.141785,1.327702,11.99096,-69.36856,0.13,0.88,-1.83,1.53,0.09928142,0.8639649,8,2,-2,-2,-6,32,7,2
0.02,-0.001244173,0.0008698165,-0.10008,-0.4715259,-0.8194088,-1.481347,0.292915,0.5848015,-2.644721,2.660707,24.8532,66.65022,0.74,1.16,-1.65,1.04,0.7005578,1.123699,-5,1,3,-1,-9,12,-10,-2
0.04,1.093059,0.2440065,-0.01638818,-0.02962695,7.152031,-3.582305,0.2988892,0.6978082,0.2987102,5.650336,147.1716,149.4815,0.45,1.13,-0.18,0.06,0.4797363,1.180848,-11,-2,-5,11,15,-7,3,2
0.06,1.091905,0.2434686,0.1266524,-0.1012731,12.73808,0.5488848,0.3457263,0.7952561,2.341853,4.872396,102.1572,-38.89697,0.47,0.13,-0.55,-1.71,0.4871236,0.2134529,1,-3,3,-9,12,-54,-4,2
0.08,1.093726,0.2417947,0.3814141,-0.09029536,5.521952,-0.02394435,0.3820198,0.7780016,1.814672,-0.8627266,-26.35904,-286.7562,0.21,0.19,-2.56,1.1,0.216325,0.160351,0,4,-2,-7,-6,23,-7,-3
0.09999999,1.10148,0.2402504,0.4918532,-0.09077425,5.310916,-0.4678248,0.38592,0.6878893,0.19501,-4.505613,-80.98312,-182.1443,0.34,0.85,-1.77,0.37,0.3059253,0.8084382,0,0,-5,7,-30,25,-1,-2
0.12,1.111974,0.2384516,0.5980715,-0.1001307,4.208772,-0.5155258,0.4006474,0.6173535,0.7363737,-3.526792,27.06818,48.94107,1,0.39,-0.55,-0.12,0.9931725,0.4060129,0,0,-5,7,-30,25,-1,-2
0.14,1.124449,0.2365465,0.682247,-0.1104413,3.34607,-0.6956479,0.4535972,0.5624902,2.647486,-2.743167,95.55564,39.18127,0.23,0.39,-0.43,0.92,0.3011024,0.411662,0,0,-1,8,-23,4,-2,-2
0.16,1.138494,0.2347139,0.7491684,-0.1243542,2.675059,-1.343244,0.4828276,0.4766043,1.461524,-4.294294,-59.29813,-77.55639,0.31,-0.3,0.92,-0.92,0.288143,-0.2562259,-18,-2,0,-16,-5,13,16,-2
0.18,1.154103,0.2324249,0.8026696,-0.1512191,1.624631,-1.700745,0.4953191,0.3484747,0.6245747,-6.40648,-41.84745,-105.6093,1.05,0.18,-1.4,1.59,1.013075,0.1453714,-11,1,-4,1,-3,-55,-33,-3
0.2,1.17109,0.229469,0.8351622,-0.185234,0.05755816,-1.853524,0.575891,0.2481051,4.028594,-5.018477,170.201,69.40015,1.31,0.55,-1.89,2.5,1.280372,0.5496626,9,10,2,-4,-7,-56,-6,-1
0.22,1.188524,0.2263292,0.8363134,-0.2223045,-1.169985,-2.83896,0.7017659,0.2134561,6.293744,-1.732453,113.2575,164.3012,0.59,0.07,-1.59,0.85,0.5993596,0.06667817,-10,-1,1,3,-6,-26,-13,-4
0.24,1.205503,0.2227888,0.8129137,-0.2790837,-1.593747,-4.378493,0.7825855,0.2124856,4.04098,-0.04852489,-112.6382,84.1964,0.72,0.55,-2.26,1.28,0.7379469,0.5191626,1,-4,9,-1,12,16,-13,0
0.26,1.221769,0.2177941,0.7810387,-0.3666535,-1.605616,-5.366981,0.7915292,0.2452582,0.4471868,1.638631,-179.6897,84.35779,0.36,0.5,-1.04,0.12,0.3873439,0.4656982,8,8,6,-1,16,41,24,5
0.28,1.23715,0.2105357,0.7489264,-0.4739932,-1.204803,-5.476369,0.7385585,0.3010847,-2.648535,2.791327,-154.7861,57.63478,0.41,0.37,-1.59,0.43,0.4098873,0.3912372,-11,5,9,13,-15,3,-3,2
0.3,1.251719,0.2006862,0.7248303,-0.5835205,-0.5220335,-4.828495,0.6229557,0.3469308,-5.78014,2.292302,-156.5802,-24.95121,-0.23,0.34,-1.59,1.46,-0.194085,0.3548042,-4,-21,-7,-3,37,-12,12,-3
