0,-0.006051281,0.001446316,-0.02145026,0.2981977,5.242245,-3.241759,0.4265096,1.133155,5.686407,-5.368406,-230.9932,-262.9605,0.09,0.56,-0.12,0.06,0.0679343,0.5833161,3,-3,-2,-1,24,-15,-4,-3
0.02,-0.006051281,0.001446316,-0.02145026,0.2981977,5.242245,-3.241759,0.41226,0.9911984,-0.7124797,-7.097847,-319.9443,-86.47204,0.21,0.53,-0.98,0.98,0.183836,0.5286379,3,-3,-2,-1,24,-15,-4,-3
0.04,-0.9163119,0.4316248,0.1048449,-0.06483518,12.1222,-5.041876,0.3791071,0.8445581,-1.657641,-7.332015,-47.25806,-11.70843,0.9,0.51,-2.69,2.08,0.8527597,0.4988351,-4,-2,-4,2,10,-11,2,1
0.06,-0.9131382,0.4301025,0.3472889,-0.1656727,6.124961,-0.4322026,0.4430474,0.7121257,3.197014,-6.621623,242.7328,35.5196,1.4,0.55,-2.08,0.67,1.366551,0.5445206,-2,0,2,4,40,8,-5,-2
0.08,-0.9052206,0.4272699,0.4697882,-0.1743167,4.5052,-1.214216,0.6157864,0.6045328,8.636948,-5.379641,271.9967,62.0991,1.2,0.31,-0.31,-1.53,1.249124,0.3402009,10,1,-1,15,14,-25,8,2
0.09999999,-0.8950349,0.4250556,0.5598922,-0.1986011,3.189266,-3.326904,0.7517073,0.5113969,6.796044,-4.656798,-92.04517,36.14216,-0.37,0.35,-4.39,2.2,-0.296867,0.3213497,12,-3,-2,1,13,8,-15,-3
0.12,-0.8831515,0.4220895,0.6236775,-0.2651391,2.05016,-4.989314,0.6516653,0.4770322,-5.0021,-1.718235,-589.9072,146.9281,-1.29,1.38,-5.31,4.7,-1.266228,1.310688,-2,2,22,8,-2,10,-13,-2
0.14,-0.8704247,0.4160648,0.6646807,-0.3649254,1.629864,-3.765726,0.3246475,0.5820122,-16.35089,5.249002,-567.4396,348.3619,-0.52,1.6,1.16,-0.43,-0.5862371,1.60742,0,9,2,0,-9,-8,-21,0
0.16,-0.8579015,0.4063734,0.697278,-0.4402399,2.913825,0.2338555,0.02745878,0.7865439,-14.85943,10.22658,74.57285,248.8791,0.85,1.07,-0.92,0.92,0.781472,1.116964,0,-7,-5,-6,-1,-30,1,1
0.18,-0.8454454,0.3954013,0.7555545,-0.4355628,5.415394,3.868494,-0.03118794,0.9643986,-2.932336,8.892736,596.3549,-66.69235,1.1,0.94,-1.83,1.28,1.030178,0.9796712,1,-6,-15,-1,28,8,-13,-1
0.2,-0.8316237,0.386265,0.8638624,-0.358193,7.590728,4.585747,0.1308351,1.05184,8.101151,4.372055,551.6744,-226.0341,1.17,0.77,-2.26,1.04,1.170831,0.7806379,-9,-2,-3,-8,12,23,-29,1
0.22,-0.8149808,0.3802744,1.015677,-0.266478,8.660235,2.604207,0.395939,1.053982,13.2552,0.1071095,257.7022,-213.2473,1.17,0.77,-2.26,1.04,1.170831,0.7806379,-9,-2,-3,-8,12,23,-29,1
0.24,-0.7946828,0.3768677,1.188882,-0.2143939,8.686436,-0.6380621,0.6486664,0.9981394,12.63637,-2.792126,-30.94115,-144.9618,0.66,0.64,-1.16,-1.04,0.723361,0.640678,3,4,8,0,-35,1,3,-1
0.26,-0.7704963,0.3744221,1.36261,-0.2271551,8.003417,-3.729048,0.7559795,0.9096841,5.365655,-4.422763,-363.5359,-81.53185,-0.44,0.63,-2.99,-1.46,-0.3909923,0.6084571,-5,-3,-1,0,-33,22,-6,-2
0.28,-0.7425936,0.3706741,1.522679,-0.3017361,6.921514,-5.041567,0.6467268,0.8174756,-5.462638,-4.610425,-541.4147,-9.38313,-0.42,0.74,-3.17,-0.85,-0.4297987,0.7253631,0,7,3,-3,2,-19,-9,0
0.3,-0.7114609,0.363858,1.661109,-0.4025674,5.793717,-3.705325,0.4234426,0.7427331,-11.16421,-3.737125,-285.0787,43.66503,0.22,0.57,-1.22,-0.61,0.1621076,0.5735629,-4,6,-3,3,-6,16,13,0
0.32,-0.6776894,0.3541877,1.776983,-0.4766739,4.879553,-0.9744409,0.2400025,0.6737817,-9.172003,-3.447572,99.61043,14.47767,0.18,0.38,-0.31,1.89,0.2033587,0.4006146,12,0,17,1,27,-4,7,1
0.34,-0.6416449,0.3433224,1.874574,-0.4961627,4.036225,1.269081,0.1382006,0.6067581,-5.090095,-3.351179,204.0954,4.819632,0.14,0.61,-1.04,2.81,0.1400826,0.6025572,5,5,1,1,34,-70,31,1
0.36,-0.603664,0.3326604,1.955299,-0.4707811,3.216482,2.514127,0.09255191,0.566005,-2.282436,-2.037656,140.3829,65.67613,0.21,0.67,-1.04,0.73,0.165063,0.6524377,-5,-10,-13,-11,-12,-44,2,-2
0.38,-0.5642611,0.3229135,2.019629,-0.4204985,2.718047,3.07241,0.1141135,0.5560385,1.078079,-0.4983246,168.0257,76.96658,0.9,0.56,-0.85,0.43,0.8540519,0.5750149,-5,-10,-13,-11,-12,-44,2,-2
0.4,-0.523796,0.3146604,2.073989,-0.3590504,2.596152,2.808712,0.2204028,0.5650654,5.314464,0.4513472,211.8193,47.48359,0.62,0.73,-2.08,1.28,0.6574534,0.723618,-12,1,-5,6,-15,38,-18,-3
0.42,-0.4823819,0.3082512,2.125912,-0.3028761,2.706556,1.508788,0.3214269,0.6040429,5.051208,1.948872,-13.16278,74.87625,-0.3,0.98,0.37,-0.49,-0.2305968,0.9866905,1,-3,-6,-3,12,3,14,2
0.44,-0.4401477,0.3029257,2.180043,-0.2727003,3.183273,0.2732434,0.2857812,0.6653295,-1.782288,3.064332,-341.6748,55.77297,-0.73,0.6,-0.55,-0.49,-0.7602662,0.6321453,0,-5,-3,2,1,-20,13,-1
0.46,-0.3969939,0.2972102,2.243709,-0.2672355,3.93285,0.7091992,0.1399467,0.7066261,-7.291722,2.06483,-275.4717,-49.97507,0.17,0.66,-2.75,1.53,0.1130186,0.6521463,0,-5,-3,2,1,-20,13,-1
0.48,-0.3524209,0.2908037,2.322366,-0.2530515,4.437937,2.492772,0.05361134,0.713333,-4.31677,0.3353447,148.7476,-86.47427,0.81,0.59,-0.73,-0.06,0.7772666,0.5951885,3,8,14,6,-10,45,18,5
0.5,-0.3060224,0.2851147,2.411124,-0.203196,4.519967,3.548651,0.1152767,0.6890302,3.083266,-1.215142,370.0018,-77.52434,0.81,0.43,-2.38,0.67,0.8040375,0.4124935,-10,7,1,-5,7,-11,-3,-4
0.52,-0.2576231,0.2814991,2.501524,-0.132223,4.222725,2.794487,0.2523701,0.6492986,6.85467,-1.986578,188.5702,-38.5718,0.37,0.74,-1.16,-1.1,0.3901262,0.733777,3,1,0,8,7,-1,-4,-1
0.54,-0.2073034,0.2798512,2.585978,-0.07633329,3.73678,1.117823,0.3470559,0.6215531,4.734294,-1.387274,-106.0188,29.96519,-0.03,0.55,-0.31,-3.72,0.01614247,0.5392873,-1,-9,-14,-7,-5,31,59,5
0.56,-0.1553815,0.2790131,2.660714,-0.05397683,3.397435,-0.04020665,0.336572,0.6092527,-0.524199,-0.6150216,-262.9247,38.61264,-0.28,0.73,-0.85,-3.36,-0.2708968,0.7030203,-2,-7,-4,-8,-19,-39,7,-3
