0.02,-0.98,-2.299999,-0.548216,0.7321478,0,0,3.218651E-05,2.145767E-05,0.001379789,0.001181053,0.06898944,0.05905263
0.04,-0.9909645,-2.285356,-0.548216,0.7321478,3.500283,-3.500414,8.583069E-05,6.437302E-05,0.002759577,0.002362105,0.06898944,0.05905263
0.06,-1.001929,-2.270713,-0.4782103,0.6621395,3.500807,-3.501069,0.0001716614,0.0001394749,0.004139366,0.003543158,0.06898944,0.05905263
0.08,-1.011494,-2.25747,-0.4081942,0.5921181,3.501725,-3.502118,0.0002789497,0.0002360344,0.005519155,0.00472421,0.06898944,0.05905263
0.09999999,-1.019659,-2.245627,-0.3381597,0.5220758,3.502904,-3.503429,0.0004184246,0.0003540516,0.006898944,0.005905263,0.06898944,0.05905263
0.12,-1.026423,-2.235184,-0.2681016,0.4520072,3.504346,-3.505133,0.0005471706,0.0004720688,0.006169323,0.006017315,-0.03648105,0.005602631
0.14,-1.031786,-2.226143,-0.1980147,0.3819045,3.505788,-3.506706,0.000654459,0.000590086,0.005439702,0.006129368,-0.03648105,0.005602631
0.16,-1.035747,-2.218504,-0.1278989,0.3117704,3.50723,-3.508017,0.0007510185,0.000718832,0.004710081,0.00624142,-0.03648105,0.005602631
0.18,-1.038306,-2.212267,-0.05775432,0.2416101,3.508803,-3.509196,0.0008261204,0.000847578,0.00398046,0.006353473,-0.03648105,0.005602631
0.2,-1.039462,-2.207434,0.01242174,0.1714262,3.510376,-3.510114,0.0008904935,0.0009763241,0.003250839,0.006465525,-0.03648105,0.005602631
0.22,-1.039214,-2.204006,0.08262926,0.1012239,-3.488093,-3.5109,0.0009441376,0.00110507,0.00246228,0.006203002,-0.03942797,-0.01312618
0.24,-1.037563,-2.20198,0.01286741,0.03100591,-3.48652,-3.511556,0.0009763241,0.001223087,0.00167372,0.005940478,-0.03942797,-0.01312618
0.26,-1.037306,-2.201361,-0.05686298,-0.0392252,-3.485078,-3.511949,0.0009977818,0.001341105,0.0008851609,0.005677955,-0.03942797,-0.01312618
0.28,-1.038445,-2.202145,-0.1265645,-0.1094642,3.516406,3.48783,0.0009977818,0.001448393,9.660143E-05,0.005415431,-0.03942797,-0.01312618
0.3,-1.040977,-2.204334,-0.05623642,-0.03970757,3.517716,3.48783,0.0009870529,0.001555681,-0.000691958,0.005152908,-0.03942797,-0.01312618
0.32,-1.042102,-2.205128,0.0141179,0.03004904,3.519027,3.487962,0.0009334088,0.001652241,-0.002419271,0.0049837,-0.08636564,-0.008460377
